clust_no,area,region,mpi_0,mpi_0_SE,mpi_0_loCI,mpi_0_upCI,mpi_3,mpi_3_SE,mpi_3_loCI,mpi_3_upCI,tot_samp_ppl,pct_samp_ppl_mis
202,rural,Kampong Speu,0.49754906,0.06656723,0.35373932,0.6413588,0.47794122,0.07357021,0.31900245,0.63688,68,0.0
203,rural,Siem Reap,0.5555556,0.060254287,0.42538413,0.68572706,0.51736116,0.07488857,0.35557425,0.6791481,64,0.0
204,rural,Kampong Cham,0.37641725,0.07073612,0.21880737,0.53402716,0.33106577,0.086986564,0.13724765,0.5248839,53,7.547169923782349
205,rural,Kampong Speu,0.33660132,0.040014967,0.24852896,0.42467368,0.22766885,0.074623905,0.06342275,0.39191493,51,0.0
206,urban,Preah Sihanouk and Koh Kong,0.34325397,0.045485005,0.24035975,0.44614822,0.30853176,0.06220471,0.16781493,0.44924858,56,0.0
207,urban,Banteay Meanchay,0.20940171,0.02490008,0.15392087,0.26488256,0.02991453,0.030812645,-0.038740322,0.098569386,52,0.0
208,urban,Preah Sihanouk and Koh Kong,0.15726496,0.0311902,0.08776886,0.22676106,0.0,,,,67,2.985072135925293
209,rural,Battambang & Pailin,0.49263725,0.07078481,0.3384104,0.6468641,0.4538153,0.08430936,0.27012098,0.63750964,83,0.0
210,rural,Otdar Meanchey,0.60721254,0.045604512,0.50683767,0.7075874,0.59259266,0.053743284,0.4743045,0.7108808,63,9.52380895614624
211,rural,Kandal,0.3794872,0.043702252,0.2850742,0.47390017,0.31282052,0.06922283,0.16327369,0.46236736,65,0.0
212,urban,Otdar Meanchey,0.4076923,0.041714728,0.31587884,0.49950582,0.37350428,0.056987394,0.24807589,0.4989327,65,0.0
213,rural,Kampong Thom,0.5549314,0.041524313,0.46522355,0.6446392,0.54494387,0.046264026,0.4449965,0.6448912,89,0.0
214,rural,Kampong Speu,0.33950618,0.037171684,0.25920165,0.41981074,0.25308642,0.06294556,0.11710081,0.38907206,72,0.0
215,rural,Prey Veng,0.35912699,0.043662757,0.26399404,0.45425996,0.3015873,0.0638391,0.16249385,0.44068077,56,0.0
216,urban,Phnom Penh,0.06462585,0.02273215,0.013202157,0.11604954,0.0,,,,53,7.547169923782349
217,urban,Preah Vihear and Stung Treng,0.114583336,0.016008494,0.07934888,0.1498178,0.0,,,,64,0.0
218,rural,Otdar Meanchey,0.48751563,0.053842712,0.37020245,0.60482883,0.46691638,0.063546926,0.32845953,0.60537326,89,0.0
219,rural,Kampong Speu,0.44202903,0.061673153,0.30879226,0.57526577,0.3703704,0.08533038,0.1860253,0.5547155,69,0.0
220,rural,Preah Sihanouk and Koh Kong,0.4464286,0.06269977,0.30672482,0.5861324,0.39682543,0.08783472,0.20111747,0.5925334,59,5.084747076034546
221,urban,Otdar Meanchey,0.65277785,0.04051538,0.5636041,0.7419516,0.65277785,0.04051538,0.5636041,0.7419516,56,0.0
222,rural,Kandal,0.30519482,0.042511057,0.21335526,0.39703438,0.21428572,0.06444943,0.07505119,0.35352024,77,0.0
223,rural,Siem Reap,0.5970371,0.041433755,0.5075249,0.6865493,0.5970371,0.041433755,0.5075249,0.6865493,75,0.0
224,urban,Battambang & Pailin,0.14923748,0.047324743,0.043791372,0.25468358,0.06100218,0.043804977,-0.036601394,0.15860575,51,0.0
225,rural,Siem Reap,0.53513074,0.02985509,0.47063276,0.59962875,0.50898695,0.046046223,0.40951014,0.60846376,68,0.0
226,rural,Kampong Chhnang,0.38235295,0.05653429,0.25917533,0.5055306,0.31263617,0.080160834,0.13798073,0.48729163,56,8.92857313156128
227,rural,Kampong Thom,0.33475783,0.050807714,0.22499445,0.44452125,0.2542735,0.0716897,0.09939733,0.4091497,78,0.0
228,rural,Siem Reap,0.52323234,0.025065161,0.4680643,0.5784004,0.51111114,0.034959104,0.43416667,0.5880556,55,0.0
229,rural,Banteay Meanchay,0.28051,0.030320203,0.21444798,0.34657207,0.13661203,0.0593512,0.007296871,0.26592717,63,3.17460298538208
230,urban,Preah Sihanouk and Koh Kong,0.32033098,0.08644085,0.12099805,0.51966393,0.23286054,0.10998124,-0.02075666,0.48647773,47,0.0
231,rural,Kandal,0.50000006,0.04875123,0.3946794,0.6053207,0.48236334,0.059456863,0.35391462,0.61081207,63,0.0
232,rural,Siem Reap,0.63080174,0.03259898,0.5603759,0.70122755,0.63080174,0.03259898,0.5603759,0.70122755,79,0.0
233,rural,Kampong Cham,0.3375262,0.04015328,0.24805912,0.4269933,0.2777778,0.06526283,0.13236313,0.42319244,53,0.0
234,urban,Siem Reap,0.51234573,0.033337522,0.4389703,0.5857211,0.51234573,0.033337522,0.4389703,0.5857211,63,0.0
235,rural,Preah Sihanouk and Koh Kong,0.3,0.05051578,0.18881553,0.4111845,0.15050505,0.07861066,-0.022515833,0.32352597,55,0.0
236,rural,Kampong Cham,0.2877778,0.075919956,0.12236242,0.4531932,0.23666668,0.08732484,0.046402194,0.42693117,52,3.846156597137451
237,rural,Kampot & Kep,0.34979427,0.05215878,0.23615003,0.46343848,0.26954734,0.07713842,0.10147716,0.4376175,54,0.0
238,rural,Kampong Cham,0.41617936,0.066344015,0.27015716,0.56220156,0.3723197,0.08252835,0.19067602,0.5539634,61,6.557375192642212
239,rural,Prey Veng,0.32088122,0.028046116,0.259774,0.38198847,0.23467433,0.057485204,0.10942483,0.35992384,58,0.0
240,rural,Otdar Meanchey,0.29951692,0.0294054,0.23170795,0.3673259,0.1594203,0.07058536,-0.0033498495,0.32219043,46,0.0
241,rural,Prey Veng,0.32424244,0.050653312,0.21275525,0.43572962,0.2626263,0.069408506,0.10985918,0.41539338,59,6.779658794403076
242,rural,Kandal,0.3783404,0.060813095,0.24584004,0.5108407,0.3080169,0.084764816,0.12333022,0.49270356,79,0.0
243,rural,Mondul Kiri and Ratanak Kiri,0.7080611,0.036207315,0.62983996,0.78628224,0.7080611,0.036207315,0.62983996,0.78628224,102,0.0
244,rural,Takeo,0.4295775,0.053320985,0.31438452,0.5447705,0.37871677,0.07205795,0.22304504,0.5343885,71,0.0
245,rural,Kampong Chhnang,0.35220128,0.05473568,0.23294248,0.47146007,0.22327046,0.084042326,0.040157966,0.40638295,53,0.0
246,rural,Siem Reap,0.30943155,0.05112563,0.19898133,0.41988176,0.21640828,0.07226422,0.060290933,0.37252563,86,0.0
247,rural,Banteay Meanchay,0.40686277,0.03331371,0.3342784,0.4794471,0.3488562,0.06218268,0.2133718,0.48434064,70,2.857142686843872
248,rural,Kratie,0.5225695,0.068202846,0.37396824,0.6711707,0.48437506,0.0857727,0.29749238,0.67125773,64,0.0
249,rural,Kampot & Kep,0.34839925,0.020801969,0.30261442,0.39418408,0.2693032,0.058530536,0.14047837,0.39812803,70,15.714287757873535
250,rural,Takeo,0.30985916,0.03443345,0.23547022,0.3842481,0.17292646,0.06256923,0.03775385,0.30809906,71,0.0
251,urban,Otdar Meanchey,0.34111112,0.0386503,0.25499287,0.42722937,0.26555556,0.06761074,0.11490944,0.41620168,55,9.090906381607056
252,rural,Mondul Kiri and Ratanak Kiri,0.30123457,0.049582314,0.18689756,0.4155716,0.15925926,0.08135709,-0.028350523,0.34686905,48,6.25
253,urban,Phnom Penh,0.11965812,0.035511002,0.035687942,0.2036283,0.0,,,,58,10.34482717514038
254,urban,Battambang & Pailin,0.2874396,0.03797995,0.20384632,0.37103292,0.23188406,0.055537574,0.109646685,0.35412145,69,0.0
255,rural,Phnom Penh,0.20202021,0.03973995,0.11347408,0.29056633,0.07878788,0.047044657,-0.02603415,0.1836099,63,12.69841194152832
256,rural,Battambang & Pailin,0.34854499,0.045805264,0.24958873,0.44750124,0.29828045,0.061605643,0.16518953,0.43137133,84,0.0
257,urban,Kampong Chhnang,0.33434346,0.07116738,0.17770511,0.49098182,0.22727275,0.09679472,0.014229006,0.4403165,55,0.0
258,rural,Kampong Speu,0.26533997,0.041469675,0.1757502,0.35492975,0.14427862,0.06133257,0.011777653,0.27677956,67,0.0
259,rural,Kandal,0.2548501,0.04063379,0.16631667,0.34338352,0.14726631,0.06234046,0.011438119,0.28309453,72,12.5
260,rural,Kratie,0.5103175,0.059917644,0.3808733,0.6397617,0.47857147,0.07495638,0.31663805,0.6405049,70,0.0
261,rural,Phnom Penh,0.110021785,0.04026694,0.02030146,0.19974212,0.039215688,0.039885424,-0.049654577,0.12808596,51,0.0
262,urban,Kampong Speu,0.3387346,0.060571305,0.20541804,0.47205114,0.22376545,0.08833275,0.029346379,0.41818452,72,0.0
263,rural,Kampong Thom,0.28492063,0.04412572,0.18959282,0.38024846,0.16507937,0.06728642,0.019715905,0.31044284,70,0.0
264,rural,Takeo,0.31871346,0.026472803,0.26152244,0.37590447,0.22319688,0.057748336,0.09843919,0.34795457,57,0.0
265,rural,Kampong Cham,0.30969268,0.047030456,0.20722212,0.41216323,0.24704492,0.06873811,0.09727744,0.3968124,50,6.000000238418579
266,rural,Takeo,0.4726248,0.041801754,0.38231763,0.562932,0.44524962,0.05765129,0.32070157,0.56979764,69,0.0
267,urban,Pursat,0.2840671,0.048277013,0.1764992,0.391635,0.14570232,0.072649114,-0.016170003,0.30757463,55,3.636366128921509
268,rural,Banteay Meanchay,0.50877196,0.061693814,0.3729848,0.64455914,0.45516574,0.09151611,0.25374013,0.6565913,61,6.557375192642212
269,rural,Siem Reap,0.63526577,0.04398756,0.5402364,0.7302951,0.6280194,0.048279934,0.5237169,0.73232186,69,0.0
270,rural,Kampong Thom,0.21069182,0.032309394,0.13957933,0.28180432,0.08176101,0.050510608,-0.029412087,0.19293411,53,0.0
271,rural,Pursat,0.38374487,0.043174256,0.29047257,0.47701716,0.34979424,0.06270774,0.21432242,0.4852661,54,0.0
272,urban,Preah Sihanouk and Koh Kong,0.6840959,0.10666584,0.44280103,0.92539084,0.6492376,0.13471471,0.34449172,0.95398337,51,0.0
273,rural,Banteay Meanchay,0.36687633,0.09122025,0.16610192,0.5676508,0.27882603,0.115896404,0.02373976,0.5339123,58,8.620691299438477
274,urban,Kampot & Kep,0.1748634,0.042470634,0.08138616,0.26834062,0.082877964,0.053339187,-0.034520797,0.20027672,61,0.0
275,rural,Kampong Speu,0.39141417,0.036019865,0.31359798,0.46923035,0.2979798,0.06848732,0.15002196,0.44593766,66,0.0
276,rural,Kampong Cham,0.37094018,0.06159118,0.23788054,0.5039998,0.2931624,0.08548693,0.10847913,0.4778457,65,0.0
277,rural,Otdar Meanchey,0.6068377,0.034590907,0.53210855,0.6815668,0.6068377,0.034590907,0.53210855,0.6815668,65,0.0
278,rural,Kampong Chhnang,0.5385621,0.063183405,0.40089732,0.676227,0.5189543,0.072240725,0.36155528,0.67635334,88,3.4090936183929443
279,rural,Banteay Meanchay,0.48343083,0.035128005,0.4061146,0.560747,0.48343083,0.035128005,0.4061146,0.560747,62,8.064514398574829
280,urban,Preah Sihanouk and Koh Kong,0.09920635,0.030560294,0.030074162,0.16833854,0.0,,,,56,0.0
281,rural,Kampong Chhnang,0.45854065,0.06503605,0.31539726,0.60168403,0.38059705,0.092714496,0.17653382,0.5846603,67,0.0
282,rural,Battambang & Pailin,0.45679015,0.08474241,0.27027336,0.643307,0.38800707,0.110022835,0.14584845,0.6301657,63,0.0
283,rural,Kratie,0.46774197,0.062642835,0.32986602,0.60561794,0.41756275,0.08417931,0.23228535,0.6028402,62,0.0
284,rural,Kampong Thom,0.61984134,0.06364796,0.48116434,0.75851834,0.5912699,0.08844479,0.39856526,0.7839746,75,6.666666269302368
285,rural,Kampot & Kep,0.36062378,0.0408153,0.2716949,0.44955269,0.28849903,0.065793164,0.14514804,0.43185002,63,9.52380895614624
286,rural,Preah Sihanouk and Koh Kong,0.46164024,0.038795706,0.375198,0.5480825,0.46164024,0.038795706,0.375198,0.5480825,42,0.0
287,rural,Kandal,0.29690346,0.0317932,0.2269271,0.36687982,0.17759563,0.06422555,0.036236156,0.3189551,64,4.6875
288,rural,Banteay Meanchay,0.42063496,0.04657486,0.31915703,0.52211285,0.38447973,0.061115786,0.2513199,0.5176396,63,0.0
289,urban,Siem Reap,0.5978261,0.054997776,0.47528347,0.7203688,0.5833334,0.06358672,0.44165337,0.72501343,51,9.803920984268188
290,urban,Preah Vihear and Stung Treng,0.17708334,0.04102504,0.080074534,0.27409214,0.041666668,0.04191395,-0.057444073,0.14077741,51,5.882352590560913
291,rural,Prey Veng,0.37943265,0.04838827,0.27489614,0.48396912,0.3179669,0.072087765,0.16223077,0.47370306,47,0.0
292,rural,Mondul Kiri and Ratanak Kiri,0.57671964,0.06255897,0.43732956,0.7161097,0.57671964,0.06255897,0.43732956,0.7161097,66,4.545456171035767
293,rural,Prey Veng,0.4030132,0.03775996,0.32074133,0.4852851,0.37476462,0.050571285,0.26457924,0.48494998,61,3.2786905765533447
294,rural,Mondul Kiri and Ratanak Kiri,0.43740222,0.067326576,0.291952,0.5828524,0.39358374,0.08388317,0.21236518,0.57480234,71,0.0
295,rural,Preah Vihear and Stung Treng,0.6742113,0.03265586,0.6036626,0.74476004,0.6742113,0.03265586,0.6036626,0.74476004,81,0.0
296,rural,Kampong Thom,0.34903383,0.037034735,0.26651528,0.43155235,0.3164251,0.056923993,0.18959056,0.4432597,49,6.122446060180664
297,rural,Kandal,0.33928573,0.049472354,0.2303978,0.44817364,0.25496033,0.07755258,0.08426825,0.4256524,56,0.0
298,rural,Battambang & Pailin,0.50600606,0.05375231,0.38888982,0.6231223,0.457958,0.07541161,0.2936502,0.6222658,74,0.0
299,rural,Siem Reap,0.6648149,0.051519863,0.5525628,0.777067,0.6648149,0.051519863,0.5525628,0.777067,60,0.0
300,rural,Kampong Speu,0.3619281,0.04646686,0.26154256,0.46231368,0.28349674,0.072741166,0.12634902,0.44064447,68,0.0
301,urban,Mondul Kiri and Ratanak Kiri,0.5181624,0.056238893,0.39285436,0.6434705,0.4839744,0.0754955,0.31575996,0.65218884,52,0.0
302,rural,Prey Veng,0.42323235,0.07276098,0.26469982,0.5817649,0.3878788,0.08656491,0.19927007,0.57648754,55,0.0
303,urban,Pursat,0.52494335,0.05275283,0.40883514,0.64105153,0.5022676,0.069537185,0.3492173,0.6553179,49,0.0
304,rural,Kampong Cham,0.22881357,0.06401691,0.086175,0.37145212,0.1101695,0.0681658,-0.04171337,0.26205236,59,0.0
305,rural,Takeo,0.36553946,0.047338102,0.26327172,0.4678072,0.31239936,0.06679986,0.16808705,0.45671168,69,0.0
306,rural,Battambang & Pailin,0.34739804,0.03343769,0.2751603,0.41963577,0.26300985,0.06319456,0.12648632,0.3995334,79,0.0
307,urban,Preah Sihanouk and Koh Kong,0.39743593,0.060848325,0.25978744,0.53508437,0.3130342,0.09141459,0.10624003,0.5198284,52,0.0
308,rural,Preah Vihear and Stung Treng,0.4038143,0.067242704,0.25730503,0.55032355,0.3308458,0.091876715,0.13066362,0.531028,67,0.0
309,urban,Kampong Speu,0.13157895,0.03222878,0.059768755,0.20338915,0.0,,,,84,9.52380895614624
310,rural,Prey Veng,0.29382718,0.024196204,0.23991467,0.34773967,0.23333333,0.051039133,0.11961106,0.3470556,61,26.229506731033325
311,urban,Phnom Penh,0.07683215,0.029668532,0.010726545,0.14293776,0.0,,,,47,0.0
312,rural,Mondul Kiri and Ratanak Kiri,0.7676769,0.023414757,0.71614134,0.81921244,0.7676769,0.023414757,0.71614134,0.81921244,66,0.0
313,rural,Pursat,0.38888893,0.06382685,0.2509994,0.52677846,0.31275722,0.08810866,0.122410044,0.5031044,54,0.0
314,rural,Kandal,0.19307832,0.025683403,0.1375927,0.24856395,0.041894354,0.03043203,-0.02385005,0.10763876,61,0.0
315,rural,Preah Vihear and Stung Treng,0.5536724,0.06567413,0.41179204,0.6955527,0.5169492,0.079472154,0.34526005,0.6886383,59,0.0
316,urban,Prey Veng,0.27358493,0.07957459,0.09357469,0.45359516,0.17714886,0.09845636,-0.045574907,0.39987263,57,7.01754093170166
317,rural,Kampong Cham,0.28825995,0.060584065,0.15327026,0.42324966,0.19601677,0.08723829,0.0016377476,0.39039582,62,14.516127109527588
318,rural,Kampong Thom,0.271518,0.04516402,0.17311406,0.36992195,0.18388107,0.065408364,0.04136848,0.32639366,71,0.0
319,rural,Takeo,0.37799567,0.06309889,0.24167879,0.51431257,0.27559915,0.093292706,0.07405252,0.4771458,51,0.0
320,rural,Takeo,0.30431178,0.02855586,0.2420939,0.36652964,0.18656717,0.0602236,0.055351213,0.31778312,70,4.285717010498047
321,rural,Prey Veng,0.34296298,0.03903178,0.25863993,0.42728603,0.2525926,0.06577366,0.11049726,0.39468795,75,0.0
322,rural,Battambang & Pailin,0.31400967,0.05757319,0.18729194,0.4407274,0.23188408,0.07933946,0.057259105,0.40650904,69,0.0
323,urban,Phnom Penh,0.08163266,0.03460893,-0.00020446478,0.16346978,0.0,,,,49,0.0
324,rural,Kampong Cham,0.40617287,0.07123693,0.2419002,0.57044554,0.3506173,0.09724102,0.1263791,0.5748555,53,15.094339847564697
325,rural,Kandal,0.22319688,0.045404837,0.12326151,0.32313225,0.12280702,0.062192827,-0.014078473,0.25969252,57,0.0
326,rural,Banteay Meanchay,0.49509808,0.06093481,0.36233252,0.62786365,0.4673203,0.074601345,0.30477792,0.62986267,68,0.0
327,rural,Svay Rieng,0.18658282,0.033225417,0.11345416,0.25971147,0.06708596,0.0372901,-0.014989005,0.14916092,57,7.01754093170166
328,rural,Otdar Meanchey,0.6131688,0.056004338,0.49114582,0.73519176,0.6131688,0.056004338,0.49114582,0.73519176,81,0.0
329,urban,Kampong Thom,0.20433146,0.032575577,0.13174854,0.27691436,0.05084746,0.03617161,-0.029747913,0.13144283,65,9.23076868057251
330,urban,Phnom Penh,0.06689343,0.023542162,0.014438219,0.11934863,0.0,,,,54,9.259259700775146
331,rural,Kampong Speu,0.39460787,0.052404758,0.28139427,0.50782144,0.29656863,0.08291279,0.11744645,0.47569084,68,0.0
332,rural,Kratie,0.5816499,0.06961808,0.4299651,0.73333466,0.5816499,0.06961808,0.4299651,0.73333466,66,0.0
333,urban,Battambang & Pailin,0.06584362,0.03360636,-0.008123477,0.13981073,0.033607684,0.033924013,-0.041058563,0.10827393,81,0.0
334,rural,Kandal,0.2875817,0.06817908,0.14028977,0.43487367,0.18545753,0.08689017,-0.0022572628,0.3731723,68,0.0
335,rural,Battambang & Pailin,0.40176156,0.06047383,0.27111578,0.53240734,0.35975614,0.07653183,0.19441916,0.5250931,82,0.0
336,urban,Phnom Penh,0.099415205,0.03179116,0.028580086,0.17025033,0.0,,,,64,10.9375
337,urban,Kampong Cham,0.13120568,0.03440197,0.054553304,0.20785806,0.04491726,0.033383116,-0.029464956,0.11929947,52,9.61538553237915
338,rural,Takeo,0.41996235,0.039922886,0.3337142,0.5062105,0.3879473,0.05832048,0.26195353,0.51394105,59,0.0
339,urban,Pursat,0.5122411,0.06365823,0.3704017,0.6540805,0.4981168,0.07247999,0.3366213,0.6596123,59,0.0
340,rural,Preah Sihanouk and Koh Kong,0.26777777,0.060296025,0.13506712,0.40048844,0.19555555,0.07401517,0.032649275,0.35846186,50,0.0
341,rural,Kampong Chhnang,0.3557214,0.046756923,0.2547092,0.45673358,0.2446103,0.076262146,0.07985594,0.40936464,67,0.0
342,rural,Preah Vihear and Stung Treng,0.62249005,0.047344748,0.5193347,0.72564536,0.62249005,0.047344748,0.5193347,0.72564536,83,0.0
343,urban,Siem Reap,0.18196458,0.05690819,0.053229306,0.31069985,0.06441224,0.063786104,-0.07988196,0.20870644,73,5.47945499420166
344,rural,Kampot & Kep,0.3951782,0.048275143,0.28892535,0.5014311,0.35010484,0.068337254,0.19969556,0.5005141,53,0.0
345,rural,Kampong Chhnang,0.38153598,0.041478332,0.2919275,0.47114447,0.28104576,0.07148513,0.12661152,0.43548,68,0.0
346,rural,Kratie,0.24663301,0.025386551,0.19178869,0.3014773,0.08838384,0.043326143,-0.0052166013,0.18198428,66,0.0
347,rural,Prey Veng,0.37202382,0.03325677,0.29882616,0.44522148,0.33035716,0.058403865,0.20181112,0.4589032,67,16.417908668518066
348,rural,Svay Rieng,0.38647345,0.052089233,0.26330197,0.5096449,0.36111113,0.07304232,0.18839347,0.5338288,46,0.0
349,rural,Takeo,0.54460096,0.0432116,0.451248,0.63795394,0.5352113,0.047660857,0.43224627,0.6381763,71,0.0
350,rural,Kandal,0.37301588,0.05484808,0.2535122,0.4925196,0.280754,0.08495742,0.09564767,0.4658603,56,0.0
351,rural,Kampong Speu,0.5544663,0.049176496,0.44489422,0.66403836,0.5305011,0.06010617,0.39657626,0.664426,57,10.526317358016968
352,rural,Mondul Kiri and Ratanak Kiri,0.80722904,0.023199331,0.75710994,0.85734814,0.80722904,0.023199331,0.75710994,0.85734814,83,0.0
353,rural,Kampong Cham,0.36522636,0.043825094,0.270548,0.4599047,0.3281893,0.064962454,0.18784647,0.46853215,54,0.0
354,rural,Kampot & Kep,0.46707824,0.05502487,0.34820423,0.5859522,0.38751718,0.085502476,0.20280032,0.57223403,81,0.0
355,rural,Pursat,0.30965394,0.044157162,0.21425818,0.40504968,0.19125684,0.07070614,0.038505513,0.34400818,61,0.0
356,rural,Siem Reap,0.6161617,0.08188209,0.43371704,0.79860634,0.5782829,0.10267607,0.34950635,0.8070594,48,8.33333134651184
357,rural,Kandal,0.5191571,0.052162807,0.40646622,0.63184804,0.47030655,0.08127874,0.2947145,0.6458986,58,0.0
358,rural,Kratie,0.47058827,0.07884477,0.2988003,0.6423763,0.34531593,0.11399848,0.09693458,0.5936973,51,0.0
359,rural,Battambang & Pailin,0.43162397,0.045504153,0.3324789,0.530769,0.3931624,0.06371279,0.25434417,0.53198063,78,0.0
360,rural,Phnom Penh,0.07861635,0.028354712,0.016208053,0.14102465,0.0,,,,53,0.0
361,rural,Phnom Penh,0.06818182,0.027885513,0.0068062213,0.12955742,0.0,,,,71,7.042253017425537
362,rural,Kandal,0.46481484,0.054313045,0.34647688,0.58315283,0.4203704,0.075315386,0.25627226,0.58446854,60,0.0
363,urban,Mondul Kiri and Ratanak Kiri,0.36892363,0.046127934,0.26739675,0.47045052,0.30468753,0.06607882,0.15924902,0.45012602,64,0.0
364,rural,Kampong Chhnang,0.37522772,0.06321755,0.2374885,0.51296693,0.28506377,0.0914128,0.085892394,0.48423517,61,0.0
365,urban,Mondul Kiri and Ratanak Kiri,0.5655865,0.064016685,0.42294842,0.70822453,0.5231482,0.098217316,0.3043064,0.74199003,72,0.0
366,rural,Kampong Speu,0.32592595,0.048306715,0.22156562,0.43028626,0.23333335,0.06970446,0.08274602,0.38392067,60,0.0
367,rural,Takeo,0.56214696,0.060930204,0.42939144,0.6949025,0.5367232,0.07512088,0.37304887,0.70039755,63,6.34920597076416
368,rural,Svay Rieng,0.2973251,0.05040691,0.18638025,0.40826997,0.20679013,0.07350403,0.045008853,0.3685714,64,15.625
369,rural,Phnom Penh,0.15196079,0.032404836,0.0819544,0.22196718,0.034313727,0.026306177,-0.022517314,0.09114477,68,0.0
370,rural,Pursat,0.20895523,0.044469308,0.112885125,0.30502534,0.12686567,0.05662569,0.004533311,0.24919803,67,0.0
371,rural,Takeo,0.2982456,0.03876147,0.21379164,0.3826996,0.19493178,0.06413822,0.0551866,0.33467695,63,9.52380895614624
372,rural,Kandal,0.3031189,0.031442214,0.23461221,0.3716256,0.17836258,0.061143786,0.04514171,0.31158343,63,9.52380895614624
373,rural,Preah Vihear and Stung Treng,0.73423433,0.037656434,0.6528826,0.81558615,0.73423433,0.037656434,0.6528826,0.81558615,74,0.0
374,rural,Battambang & Pailin,0.17435898,0.04318521,0.08026648,0.26845148,0.053846154,0.05233379,-0.060179383,0.16787168,65,0.0
375,urban,Preah Vihear and Stung Treng,0.2248062,0.07687541,0.04753119,0.40208122,0.15762274,0.08935012,-0.048419006,0.36366448,43,0.0
376,urban,Kratie,0.57375485,0.06120086,0.43905264,0.708457,0.57375485,0.06120086,0.43905264,0.708457,58,0.0
377,rural,Siem Reap,0.57946557,0.052429944,0.46523055,0.6937006,0.562588,0.06376933,0.4236465,0.7015294,79,0.0
378,rural,Otdar Meanchey,0.4355792,0.030348718,0.3700148,0.50114363,0.4166667,0.044454567,0.32062843,0.5127049,94,0.0
379,urban,Preah Sihanouk and Koh Kong,0.08512545,0.024394298,0.030771565,0.13947934,0.0,,,,62,0.0
380,rural,Kratie,0.31687245,0.042333372,0.2225478,0.41119707,0.21502058,0.07240666,0.05368849,0.37635267,65,16.923075914382935
381,rural,Mondul Kiri and Ratanak Kiri,0.8128656,0.034408983,0.73713195,0.8885993,0.8128656,0.034408983,0.73713195,0.8885993,79,3.7974655628204346
382,rural,Svay Rieng,0.47104853,0.055047058,0.35111132,0.5909858,0.458529,0.06086013,0.32592615,0.5911318,71,0.0
383,urban,Svay Rieng,0.3015873,0.046441246,0.19937082,0.4038038,0.21560848,0.072590314,0.055838265,0.37537867,42,0.0
384,rural,Kandal,0.26495728,0.056639887,0.14029373,0.38962084,0.1777778,0.07294976,0.017216451,0.33833912,76,14.473682641983032
385,urban,Banteay Meanchay,0.43709153,0.0636299,0.29531527,0.5788678,0.42320263,0.06909478,0.2692499,0.5771554,68,0.0
386,urban,Phnom Penh,0.102490425,0.020881152,0.055964317,0.14901653,0.0,,,,75,22.66666889190674
387,urban,Kampong Speu,0.42241383,0.09566421,0.20926069,0.635567,0.28927207,0.13470374,-0.0108665675,0.5894107,58,0.0
388,urban,Otdar Meanchey,0.2114428,0.05879612,0.08043688,0.3424487,0.15920399,0.06548252,0.0132998405,0.30510813,76,11.842107772827148
389,urban,Phnom Penh,0.11827958,0.071820796,-0.044190347,0.2807495,0.07526883,0.074836805,-0.094023794,0.24456145,68,8.823531866073608
390,urban,Mondul Kiri and Ratanak Kiri,0.40140846,0.07175207,0.24153489,0.56128204,0.32003132,0.09820801,0.10121024,0.5388524,74,4.054051637649536
391,rural,Takeo,0.41487458,0.056759413,0.29120645,0.53854275,0.3342294,0.085165784,0.14866911,0.5197897,67,7.46268630027771
392,rural,Kampong Speu,0.5028249,0.047947228,0.3992412,0.6064086,0.47551793,0.062208496,0.34112462,0.6099112,59,0.0
393,rural,Svay Rieng,0.22851154,0.030093594,0.16227598,0.29474708,0.100628935,0.057618607,-0.026188765,0.22744663,56,5.357140302658081
394,urban,Phnom Penh,0.07894737,0.029572027,0.013859778,0.14403497,0.023391813,0.02377259,-0.028931303,0.07571493,57,0.0
395,rural,Kampong Speu,0.44629633,0.05572969,0.32487175,0.5677209,0.36944446,0.08765314,0.17846468,0.56042427,60,0.0
396,rural,Preah Vihear and Stung Treng,0.41632375,0.043941,0.32058454,0.51206297,0.33607683,0.073666714,0.17557086,0.4965828,87,6.896549463272095
397,rural,Preah Vihear and Stung Treng,0.36683008,0.04490532,0.26981804,0.46384212,0.31781048,0.0649623,0.17746796,0.45815298,68,0.0
398,urban,Otdar Meanchey,0.48008388,0.042095855,0.38743153,0.57273626,0.43291408,0.06866223,0.2817895,0.5840386,53,0.0
399,rural,Kampong Thom,0.17728758,0.044359975,0.08145369,0.27312148,0.08415033,0.05431427,-0.03318852,0.20148918,68,0.0
400,rural,Kampong Thom,0.42592594,0.059420638,0.2964595,0.5553924,0.37731484,0.08083022,0.20120093,0.55342877,75,4.000002145767212
401,urban,Kampot & Kep,0.38259962,0.07113091,0.22169031,0.5435089,0.29559752,0.098604284,0.07253912,0.5186559,57,7.01754093170166
402,urban,Takeo,0.13725491,0.030926742,0.06918561,0.2053242,0.026143791,0.026382565,-0.03192384,0.084211424,51,0.0
403,rural,Battambang & Pailin,0.57947534,0.083207935,0.39971554,0.7592352,0.53317904,0.103181235,0.31026956,0.75608855,72,0.0
404,rural,Kampot & Kep,0.35069445,0.053922255,0.23201238,0.46937653,0.28125,0.07531929,0.115473375,0.44702664,69,7.24637508392334
