clust_no,area,region,mpi_0,mpi_0_SE,mpi_0_loCI,mpi_0_upCI,mpi_3,mpi_3_SE,mpi_3_loCI,mpi_3_upCI,tot_samp_ppl,pct_samp_ppl_mis
422,rural,Takeo,0.11608624,0.030929394,0.05051885,0.18165362,0.04145937,0.030213123,-0.022589589,0.10550833,74,9.459459781646729
423,rural,Otdar Meanchey,0.23784722,0.044613715,0.14372052,0.33197394,0.122685194,0.05292917,0.011014404,0.23435597,96,0.0
424,rural,Otdar Meanchey,0.45098042,0.043199334,0.3598378,0.542123,0.4150327,0.056010876,0.2968601,0.53320533,85,0.0
425,rural,Otdar Meanchey,0.26851854,0.02522659,0.21529508,0.32174197,0.14135803,0.046044454,0.04421272,0.23850334,90,0.0
426,rural,Otdar Meanchey,0.27230048,0.040113345,0.18626592,0.35833505,0.1400626,0.061397724,0.0083775865,0.27174762,75,5.33333420753479
427,rural,Otdar Meanchey,0.18611112,0.024072247,0.1353231,0.23689912,0.0375,0.025950676,-0.017251138,0.09225114,80,0.0
428,rural,Otdar Meanchey,0.33250415,0.03383978,0.26037636,0.40463194,0.24958542,0.056878336,0.1283521,0.37081873,67,0.0
429,rural,Otdar Meanchey,0.3032787,0.03631199,0.22588152,0.38067588,0.23770493,0.055671275,0.119044416,0.35636544,61,0.0
430,rural,Otdar Meanchey,0.29947916,0.02548576,0.24570891,0.35324943,0.19791667,0.05199182,0.08822352,0.30760983,64,0.0
431,rural,Otdar Meanchey,0.42087543,0.031335752,0.35408485,0.487666,0.3905724,0.048907097,0.2863294,0.4948154,77,14.28571343421936
432,rural,Otdar Meanchey,0.3048048,0.04192023,0.21545395,0.39415568,0.20120122,0.064611495,0.06348508,0.33891734,74,0.0
433,rural,Otdar Meanchey,0.34820032,0.042291395,0.25805834,0.4383423,0.27230048,0.06461503,0.1345768,0.41002417,76,6.578946113586426
434,rural,Otdar Meanchey,0.15422887,0.028783245,0.092878826,0.2155789,0.043117747,0.02978941,-0.02037688,0.10661237,67,0.0
435,rural,Otdar Meanchey,0.35460994,0.036663853,0.27540252,0.4338174,0.26950356,0.06622292,0.12643763,0.41256946,47,0.0
436,rural,Otdar Meanchey,0.41851854,0.036688272,0.3407429,0.4962942,0.3851852,0.04830413,0.28278503,0.4875854,75,0.0
437,rural,Otdar Meanchey,0.37793428,0.031310204,0.31078058,0.445088,0.3067293,0.058640532,0.18095784,0.43250072,71,0.0
438,rural,Otdar Meanchey,0.3271605,0.03380493,0.255107,0.399214,0.22067901,0.06145491,0.089690976,0.35166705,72,0.0
439,rural,Otdar Meanchey,0.41260165,0.05085929,0.30478477,0.5204185,0.34349597,0.07153985,0.19183825,0.49515367,84,2.380955219268799
440,urban,Otdar Meanchey,0.19965278,0.04258589,0.10831513,0.29099044,0.109375,0.052056804,-0.002275743,0.22102575,64,0.0
441,urban,Otdar Meanchey,0.19772999,0.03563929,0.12129132,0.27416867,0.06451613,0.039496407,-0.020195235,0.1492275,93,0.0
442,urban,Otdar Meanchey,0.20666668,0.04973423,0.10066067,0.31267267,0.09333334,0.05786482,-0.030002603,0.21666929,75,0.0
443,urban,Otdar Meanchey,0.24074075,0.030440625,0.1758581,0.3056234,0.13271606,0.049550645,0.027101353,0.23833075,72,0.0
444,urban,Otdar Meanchey,0.11709402,0.02899621,0.054451514,0.17973652,0.0,,,,71,8.45070481300354
445,urban,Otdar Meanchey,0.37466127,0.038754452,0.29154122,0.45778129,0.299458,0.07469056,0.13926269,0.45965332,82,0.0
446,urban,Otdar Meanchey,0.29285714,0.04291556,0.20081243,0.38490188,0.17142858,0.06979502,0.021733148,0.321124,72,2.7777791023254395
447,urban,Otdar Meanchey,0.46851853,0.04619326,0.36872405,0.568313,0.4351852,0.07468734,0.273833,0.5965374,60,0.0
448,rural,Otdar Meanchey,0.10331384,0.025973499,0.04795264,0.15867504,0.0058479533,0.006145701,-0.0072512976,0.018947205,57,0.0
449,rural,Otdar Meanchey,0.39939943,0.05277886,0.28690395,0.5118949,0.34609613,0.07496875,0.18630402,0.5058882,74,0.0
450,rural,Otdar Meanchey,0.43611112,0.042949293,0.34399405,0.5282282,0.42222226,0.049417496,0.31623226,0.52821225,80,0.0
451,rural,Otdar Meanchey,0.35265702,0.040840972,0.2664901,0.43882394,0.29710147,0.056644294,0.17759244,0.41661048,69,0.0
452,rural,Otdar Meanchey,0.0948718,0.02682958,0.0376859,0.15205769,0.0,,,,65,0.0
453,rural,Otdar Meanchey,0.42441863,0.03745763,0.34501198,0.50382525,0.38049096,0.057261724,0.25910154,0.5018804,88,2.2727251052856445
454,rural,Battambang & Pailin,0.2188347,0.039337285,0.13584028,0.3018291,0.13414635,0.04939535,0.02993127,0.23836143,82,0.0
455,rural,Battambang & Pailin,0.12307692,0.021521673,0.07691753,0.16923632,0.0,,,,68,4.411762952804565
456,urban,Battambang & Pailin,0.20659722,0.05251872,0.09395577,0.3192387,0.109375,0.06676846,-0.033829097,0.2525791,64,0.0
457,rural,Battambang & Pailin,0.14163615,0.027609453,0.08310672,0.20016557,0.021978023,0.02189909,-0.024445973,0.068402015,91,0.0
458,urban,Battambang & Pailin,0.14529915,0.035695616,0.069215745,0.22138256,0.062393162,0.039217416,-0.021196777,0.1459831,65,0.0
459,rural,Battambang & Pailin,0.14225589,0.023681093,0.09229315,0.19221863,0.017676769,0.018000359,-0.020300668,0.055654205,66,0.0
460,urban,Battambang & Pailin,0.16091955,0.05969307,0.03196051,0.28987858,0.10344828,0.06704885,-0.041401945,0.2482985,64,9.375
461,urban,Battambang & Pailin,0.14141414,0.04064155,0.054788727,0.22803956,0.04489338,0.04314326,-0.047064304,0.13685106,99,0.0
462,urban,Battambang & Pailin,0.1904762,0.037370615,0.11082261,0.27012977,0.086419754,0.048758954,-0.017507493,0.190347,63,0.0
463,urban,Battambang & Pailin,0.12236287,0.029280135,0.059563227,0.18516251,0.016877638,0.014167816,-0.013509306,0.047264583,86,8.139532804489136
464,urban,Battambang & Pailin,0.11269841,0.030338675,0.048033062,0.17736377,0.025396826,0.025884869,-0.029775467,0.08056912,70,0.0
465,urban,Battambang & Pailin,0.11793373,0.029689165,0.054256797,0.18161066,0.0,,,,57,0.0
466,rural,Battambang & Pailin,0.35000002,0.055256464,0.23222364,0.4677764,0.2793651,0.07353677,0.12262519,0.436105,70,0.0
467,rural,Battambang & Pailin,0.36392918,0.060668375,0.23461759,0.49324074,0.2898551,0.079817876,0.11972732,0.45998287,69,0.0
468,rural,Battambang & Pailin,0.3014706,0.03435572,0.22898637,0.37395483,0.21977125,0.054763433,0.10423051,0.33531198,68,0.0
469,rural,Battambang & Pailin,0.19984569,0.04510164,0.10468954,0.29500183,0.09876543,0.056363314,-0.020150768,0.21768163,72,0.0
470,rural,Battambang & Pailin,0.051587302,0.016747648,0.016083876,0.08709073,0.0,,,,74,5.405408143997192
471,rural,Battambang & Pailin,0.303155,0.038273625,0.22240472,0.38390532,0.16323732,0.061549332,0.03337958,0.29309505,81,0.0
472,rural,Battambang & Pailin,0.3436214,0.052179765,0.23353174,0.4537111,0.27572018,0.06804604,0.13215558,0.4192848,81,0.0
473,rural,Battambang & Pailin,0.19404188,0.039847486,0.109971024,0.2781127,0.069243155,0.04398745,-0.023562245,0.16204856,69,0.0
474,urban,Battambang & Pailin,0.15165165,0.042522922,0.060449056,0.24285425,0.06906907,0.046945523,-0.031619065,0.1697572,81,8.641976118087769
475,rural,Battambang & Pailin,0.17430556,0.02789123,0.11485681,0.2337543,0.029166667,0.028819462,-0.03226056,0.0905939,80,0.0
476,rural,Battambang & Pailin,0.21308017,0.036579125,0.13590497,0.29025537,0.09212377,0.04912717,-0.011525496,0.19577304,79,0.0
477,rural,Battambang & Pailin,0.2108586,0.058891986,0.08601317,0.33570403,0.13446972,0.06712793,-0.007835139,0.27677456,88,0.0
478,rural,Battambang & Pailin,0.17526455,0.040083695,0.09029091,0.2602382,0.05952381,0.046541803,-0.039140403,0.15818803,84,0.0
479,rural,Battambang & Pailin,0.20344289,0.039960966,0.11872942,0.28815636,0.11267606,0.045993634,0.015173913,0.2101782,74,4.054051637649536
480,rural,Battambang & Pailin,0.29126984,0.038226318,0.21023367,0.37230602,0.18015873,0.06160776,0.049556118,0.31076133,70,0.0
481,rural,Battambang & Pailin,0.4084596,0.03850742,0.32682753,0.4900917,0.35795456,0.058314316,0.23433374,0.4815754,88,0.0
482,urban,Battambang & Pailin,0.18776372,0.04385472,0.0937047,0.28182274,0.09282701,0.051091526,-0.016753413,0.20240743,86,8.139532804489136
483,rural,Battambang & Pailin,0.19604087,0.0406931,0.110185936,0.28189582,0.11302683,0.048121795,0.011498713,0.21455494,87,0.0
484,rural,Battambang & Pailin,0.043818466,0.017116547,0.00733541,0.08030152,0.0,,,,71,0.0
485,rural,Kampot & Kep,0.2769486,0.025400104,0.22280955,0.33108765,0.16749586,0.049940012,0.06105124,0.27394047,71,5.633801221847534
486,rural,Kampot & Kep,0.20066336,0.030690955,0.13591109,0.2654156,0.08126037,0.03786573,0.0013706604,0.16115007,67,0.0
487,rural,Kampot & Kep,0.20910494,0.038836047,0.12632786,0.291882,0.0925926,0.05211086,-0.018479068,0.20366426,77,6.493508815765381
488,rural,Kampot & Kep,0.19351852,0.03879006,0.110322125,0.27671492,0.08703704,0.04709895,-0.013980165,0.18805425,65,7.692307233810425
489,rural,Kampot & Kep,0.11786787,0.026524305,0.06133265,0.17440309,0.0,,,,84,11.904764175415039
490,rural,Kampot & Kep,0.41039428,0.049729418,0.3054744,0.51531416,0.36021507,0.070529655,0.21141051,0.5090196,62,0.0
491,rural,Kampot & Kep,0.20906433,0.04947254,0.104187235,0.31394145,0.103070185,0.059474993,-0.023011172,0.22915153,76,0.0
492,rural,Kampot & Kep,0.23015873,0.031163737,0.16409457,0.2962229,0.083774254,0.04613532,-0.014028264,0.18157677,69,8.695650100708008
493,rural,Kampot & Kep,0.18709151,0.024625983,0.13488676,0.23929626,0.06454249,0.03437079,-0.008320341,0.1374053,68,0.0
494,rural,Kampot & Kep,0.26722926,0.050339963,0.16102122,0.37343732,0.15822786,0.06917773,0.012275602,0.30418012,79,0.0
495,rural,Kampot & Kep,0.26046178,0.028341329,0.20066679,0.32025674,0.13275613,0.047676284,0.032167967,0.2333443,77,0.0
496,rural,Kampot & Kep,0.32812503,0.058263116,0.20461273,0.4516373,0.19444446,0.08269498,0.019138943,0.36975,69,7.24637508392334
497,rural,Kampot & Kep,0.29805997,0.031819593,0.23060544,0.3655145,0.22310406,0.052617826,0.11155925,0.33464888,68,7.352942228317261
498,rural,Kampot & Kep,0.39041096,0.040840358,0.3033618,0.47746015,0.32952818,0.06097697,0.19955884,0.4594975,79,7.594937086105347
499,rural,Kampot & Kep,0.26324788,0.02826628,0.20332603,0.3231697,0.13162394,0.048545055,0.028713012,0.23453486,68,4.411762952804565
500,rural,Kampot & Kep,0.27856025,0.028341688,0.21815138,0.33896914,0.1517997,0.05051178,0.044136375,0.259463,71,0.0
501,rural,Kampot & Kep,0.26998052,0.03317805,0.19926317,0.34069785,0.20565303,0.049460635,0.10023018,0.31107587,57,0.0
502,urban,Kampot & Kep,0.1336554,0.023165641,0.084279,0.1830318,0.016908213,0.017320938,-0.020010494,0.05382692,69,0.0
503,rural,Kampot & Kep,0.28663447,0.04502573,0.1916385,0.38163045,0.1867955,0.063511826,0.05279727,0.32079375,69,0.0
504,rural,Kampot & Kep,0.33151186,0.063247666,0.19585909,0.4671646,0.29417124,0.07562373,0.13197447,0.456368,76,19.736844301223755
505,urban,Kampot & Kep,0.17107584,0.037220627,0.090665564,0.25148612,0.06349207,0.042951714,-0.029299475,0.1562836,71,11.267608404159546
506,rural,Kampot & Kep,0.2865854,0.04090049,0.20029289,0.37287787,0.17344174,0.058930855,0.049108513,0.29777497,82,0.0
507,rural,Kampot & Kep,0.22883599,0.018366417,0.19008623,0.26758572,0.031746034,0.022326238,-0.015358214,0.07885028,84,0.0
508,rural,Kampot & Kep,0.14788732,0.029519456,0.08530887,0.21046577,0.045383412,0.031037496,-0.020413142,0.11117997,77,7.792210578918457
509,rural,Kampot & Kep,0.3862115,0.040398683,0.30097777,0.4714453,0.3192771,0.06067582,0.19126233,0.4472919,83,0.0
510,urban,Kampot & Kep,0.064373896,0.03130238,-0.0032507833,0.13199858,0.0,,,,70,10.000002384185791
511,urban,Kampot & Kep,0.04118774,0.018391732,0.001741398,0.08063408,0.0057471264,0.0060955756,-0.007326583,0.018820837,58,0.0
512,urban,Kampot & Kep,0.06842105,0.02313979,0.018791141,0.11805097,0.0,,,,100,5.0000011920928955
513,urban,Kampot & Kep,0.042288557,0.019526351,0.0006691253,0.08390799,0.0,,,,67,0.0
514,urban,Kampot & Kep,0.2316119,0.03596695,0.15495016,0.30827364,0.1283255,0.049341194,0.023157245,0.23349378,71,0.0
515,rural,Kampot & Kep,0.34404287,0.058635432,0.2203329,0.4677528,0.26974568,0.07365452,0.11434822,0.42514312,83,0.0
516,urban,Kampot & Kep,0.16931218,0.030685859,0.10349755,0.2351268,0.03527337,0.034965415,-0.039719988,0.11026673,68,7.352942228317261
517,rural,Preah Sihanouk and Koh Kong,0.34004885,0.04253067,0.24988785,0.43020985,0.25579977,0.065120175,0.11775116,0.39384836,91,0.0
518,rural,Preah Sihanouk and Koh Kong,0.32752904,0.042401753,0.23806916,0.4169889,0.24295191,0.065002,0.10580967,0.38009417,67,0.0
519,urban,Preah Sihanouk and Koh Kong,0.09166667,0.02948326,0.027428161,0.15590517,0.022222223,0.022524184,-0.026853757,0.071298204,67,10.447758436203003
520,urban,Preah Sihanouk and Koh Kong,0.12962963,0.032018397,0.060957003,0.19830227,0.022222223,0.022342416,-0.025697492,0.070141934,90,0.0
521,rural,Preah Sihanouk and Koh Kong,0.17901234,0.039310645,0.096074134,0.26195055,0.10185185,0.04355218,0.009964791,0.19373891,72,0.0
522,rural,Preah Sihanouk and Koh Kong,0.10164142,0.028158827,0.0416223,0.16166054,0.015151516,0.0155063225,-0.01789943,0.04820246,93,5.376344919204712
523,rural,Preah Sihanouk and Koh Kong,0.23697917,0.042799804,0.14451581,0.32944253,0.14930557,0.060194958,0.019262262,0.27934885,73,12.328767776489258
524,rural,Preah Sihanouk and Koh Kong,0.36968452,0.03213701,0.30188134,0.43748766,0.31275722,0.05247562,0.20204332,0.4234711,81,0.0
525,urban,Preah Sihanouk and Koh Kong,0.1969697,0.054417554,0.07940774,0.31453168,0.07912459,0.062118266,-0.055073768,0.21332295,81,18.518519401550293
526,urban,Preah Sihanouk and Koh Kong,0.11894587,0.026958082,0.06148608,0.17640565,0.0,,,,78,0.0
527,rural,Preah Sihanouk and Koh Kong,0.31355932,0.027927617,0.25435543,0.37276325,0.21468927,0.053824846,0.1005857,0.32879284,62,4.8387110233306885
528,urban,Preah Sihanouk and Koh Kong,0.15335649,0.03935594,0.06947128,0.23724169,0.09432871,0.04779509,-0.0075441217,0.19620153,96,0.0
529,urban,Preah Sihanouk and Koh Kong,0.11199295,0.02930754,0.048677854,0.17530803,0.0,,,,63,0.0
530,urban,Preah Sihanouk and Koh Kong,0.04619226,0.01914105,0.005394077,0.086990446,0.0,,,,89,0.0
531,urban,Preah Sihanouk and Koh Kong,0.18874644,0.049242944,0.0837876,0.29370528,0.11752137,0.058911275,-0.008045039,0.24308778,78,0.0
532,urban,Preah Sihanouk and Koh Kong,0.0805153,0.025966557,0.024417965,0.13661264,0.0,,,,69,0.0
533,urban,Preah Sihanouk and Koh Kong,0.11378849,0.02753128,0.05473977,0.17283721,0.0,,,,88,5.681818723678589
534,urban,Preah Sihanouk and Koh Kong,0.12583669,0.02527366,0.07123626,0.1804371,0.0,,,,90,7.777780294418335
535,urban,Preah Sihanouk and Koh Kong,0.0884503,0.029785922,0.024963105,0.15193748,0.01754386,0.018037474,-0.020902107,0.055989828,76,0.0
536,urban,Preah Sihanouk and Koh Kong,0.104575165,0.029541306,0.041215368,0.16793497,0.0,,,,85,0.0
537,urban,Preah Sihanouk and Koh Kong,0.08615137,0.023493698,0.0357624,0.13654034,0.004830918,0.0051100804,-0.006129115,0.01579095,69,0.0
538,rural,Preah Sihanouk and Koh Kong,0.2188347,0.033057023,0.14909047,0.2885789,0.098915994,0.04272514,0.008773826,0.18905815,82,0.0
539,rural,Preah Sihanouk and Koh Kong,0.23137973,0.03705749,0.15239356,0.31036592,0.14102565,0.053289242,0.027442316,0.254609,91,0.0
540,rural,Preah Sihanouk and Koh Kong,0.37666667,0.056475714,0.25751334,0.49582002,0.3338889,0.07031097,0.18554571,0.4822321,100,0.0
541,rural,Preah Sihanouk and Koh Kong,0.19281046,0.03999955,0.1084188,0.27720213,0.071895435,0.048932243,-0.031342577,0.17513344,102,0.0
542,rural,Preah Sihanouk and Koh Kong,0.18238994,0.042323854,0.092667386,0.2721125,0.08228511,0.046461284,-0.016208408,0.18077864,111,4.504501819610596
543,rural,Preah Sihanouk and Koh Kong,0.2373114,0.03193734,0.1699295,0.30469328,0.090534985,0.045945346,-0.006401221,0.1874712,81,0.0
544,rural,Preah Sihanouk and Koh Kong,0.28685898,0.0376805,0.20736009,0.3663579,0.15384616,0.056068573,0.035551816,0.2721405,104,0.0
545,rural,Preah Sihanouk and Koh Kong,0.2325397,0.054665186,0.11444274,0.35063663,0.12222223,0.06883294,-0.0264823,0.27092677,78,10.256409645080566
546,rural,Preah Sihanouk and Koh Kong,0.18803419,0.03730923,0.10931859,0.2667498,0.06715507,0.043453883,-0.024524614,0.15883476,91,0.0
547,rural,Preah Sihanouk and Koh Kong,0.20744681,0.02321771,0.15846173,0.2564319,0.035460994,0.025252692,-0.017817529,0.088739514,94,0.0
548,rural,Preah Sihanouk and Koh Kong,0.18694885,0.03296893,0.116237536,0.25766018,0.0670194,0.040468425,-0.019776735,0.15381554,73,13.698631525039673
549,rural,Preah Vihear and Stung Treng,0.43908972,0.03262262,0.36993283,0.5082466,0.40495315,0.046541225,0.30629018,0.50361615,83,0.0
550,rural,Preah Vihear and Stung Treng,0.36315793,0.04755193,0.2628321,0.46348372,0.2777778,0.06798438,0.1343433,0.4212123,95,0.0
551,rural,Preah Vihear and Stung Treng,0.42945328,0.06566616,0.28861338,0.5702932,0.34656087,0.090737365,0.15194859,0.54117316,63,0.0
552,rural,Preah Vihear and Stung Treng,0.31728396,0.03718067,0.23846446,0.39610347,0.1808642,0.061243188,0.051034447,0.31069395,90,0.0
553,rural,Preah Vihear and Stung Treng,0.40079367,0.027939871,0.3415638,0.46002355,0.36621317,0.04041602,0.280535,0.4518913,103,4.854369163513184
554,rural,Preah Vihear and Stung Treng,0.3907005,0.035502553,0.31579667,0.46560434,0.34661838,0.05287813,0.23505527,0.45818147,92,0.0
555,rural,Preah Vihear and Stung Treng,0.34499314,0.040875524,0.25786904,0.43211728,0.30246913,0.05774211,0.17939475,0.42554355,85,4.7058820724487305
556,rural,Preah Vihear and Stung Treng,0.16296297,0.027704427,0.10451174,0.2214142,0.026666667,0.022462659,-0.0207254,0.074058734,75,0.0
557,rural,Preah Vihear and Stung Treng,0.35000002,0.041505452,0.26243117,0.43756887,0.25555557,0.06421885,0.12006564,0.3910455,80,0.0
558,rural,Preah Vihear and Stung Treng,0.4269324,0.035253413,0.35219848,0.5016663,0.39673916,0.04659636,0.29795927,0.495519,92,0.0
559,rural,Preah Vihear and Stung Treng,0.39978215,0.03823797,0.3191071,0.48045722,0.33769065,0.062066928,0.20674087,0.46864042,102,0.0
560,rural,Preah Vihear and Stung Treng,0.27439025,0.031201769,0.20824546,0.34053504,0.1910569,0.050449446,0.08410887,0.29800496,82,0.0
561,rural,Preah Vihear and Stung Treng,0.38047138,0.04125009,0.2930251,0.46791768,0.31593716,0.06281886,0.18276712,0.4491072,99,0.0
562,urban,Preah Vihear and Stung Treng,0.121765606,0.02849172,0.061036937,0.18249427,0.0,,,,73,0.0
563,urban,Preah Vihear and Stung Treng,0.18706048,0.043040145,0.09532259,0.27879837,0.08579466,0.054235224,-0.029804988,0.2013943,79,0.0
564,urban,Preah Vihear and Stung Treng,0.057777777,0.015333912,0.024650875,0.09090468,0.0,,,,75,0.0
565,urban,Preah Vihear and Stung Treng,0.06751055,0.019337358,0.026036043,0.10898506,0.0,,,,79,0.0
566,rural,Preah Vihear and Stung Treng,0.31133115,0.032255653,0.24327767,0.3793846,0.23267327,0.05159772,0.1238116,0.34153494,101,0.0
567,rural,Preah Vihear and Stung Treng,0.37804878,0.03618444,0.30092347,0.4551741,0.28184283,0.06685532,0.1393441,0.42434156,90,8.888888359069824
568,rural,Preah Vihear and Stung Treng,0.43222225,0.048662797,0.3295527,0.5348918,0.3788889,0.07118056,0.22871105,0.52906674,100,0.0
569,rural,Preah Vihear and Stung Treng,0.3220816,0.024335433,0.27049276,0.3736704,0.27144867,0.043586418,0.1790496,0.36384773,79,0.0
570,rural,Preah Vihear and Stung Treng,0.46955863,0.04856296,0.36604914,0.57306814,0.4512938,0.05866163,0.3262595,0.5763281,73,0.0
571,rural,Preah Vihear and Stung Treng,0.48427677,0.046802256,0.38553265,0.58302087,0.44444448,0.064337835,0.3087035,0.5801855,106,0.0
572,urban,Preah Vihear and Stung Treng,0.1209564,0.019948144,0.07817189,0.16374092,0.0,,,,79,0.0
573,urban,Preah Vihear and Stung Treng,0.1621447,0.03922441,0.078539856,0.24574955,0.068475455,0.045900922,-0.029360047,0.16631095,86,0.0
574,urban,Preah Vihear and Stung Treng,0.10569106,0.025213378,0.051950015,0.1594321,0.0,,,,82,0.0
575,urban,Preah Vihear and Stung Treng,0.13535354,0.03451431,0.061327703,0.20937937,0.024242427,0.025122313,-0.029639576,0.07812443,57,3.50877046585083
576,urban,Preah Vihear and Stung Treng,0.15013228,0.044193406,0.055346847,0.2449177,0.05687831,0.046719648,-0.04332537,0.15708199,84,0.0
577,rural,Preah Vihear and Stung Treng,0.21264368,0.028645106,0.15191877,0.2733686,0.10025543,0.041959535,0.011305187,0.18920568,87,0.0
578,rural,Preah Vihear and Stung Treng,0.5326389,0.03371515,0.4615062,0.6037717,0.5326389,0.03371515,0.4615062,0.6037717,80,0.0
579,rural,Preah Vihear and Stung Treng,0.33333334,0.03890559,0.25085717,0.4158095,0.22636816,0.065747365,0.08698997,0.36574635,71,5.633801221847534
580,rural,Preah Vihear and Stung Treng,0.48611113,0.045062877,0.3894609,0.5827614,0.4558081,0.06028158,0.326517,0.5850992,95,7.36842155456543
581,rural,Mondul Kiri and Ratanak Kiri,0.147343,0.031570494,0.07913909,0.2155469,0.033816427,0.03346299,-0.038475968,0.10610882,56,17.85714030265808
582,rural,Mondul Kiri and Ratanak Kiri,0.26651654,0.04542832,0.17021279,0.36282027,0.16441442,0.059172675,0.038973954,0.28985488,74,0.0
583,rural,Mondul Kiri and Ratanak Kiri,0.266118,0.0219722,0.219539,0.31269696,0.1803841,0.046243303,0.08235267,0.2784155,81,0.0
584,rural,Mondul Kiri and Ratanak Kiri,0.5240385,0.046034586,0.4259181,0.6221589,0.5240385,0.046034586,0.4259181,0.6221589,116,10.34482717514038
585,rural,Mondul Kiri and Ratanak Kiri,0.41863078,0.030274542,0.35475707,0.48250446,0.37598205,0.04642721,0.2780292,0.4739349,99,0.0
586,rural,Mondul Kiri and Ratanak Kiri,0.5125926,0.05695672,0.39119226,0.633993,0.48740745,0.06777477,0.34294894,0.631866,75,0.0
587,rural,Mondul Kiri and Ratanak Kiri,0.11246613,0.036384292,0.035701983,0.18923026,0.072493225,0.036807064,-0.005162893,0.15014935,82,0.0
588,urban,Mondul Kiri and Ratanak Kiri,0.054074075,0.028885262,-0.007493402,0.11564155,0.0,,,,75,0.0
589,urban,Mondul Kiri and Ratanak Kiri,0.19444445,0.043378938,0.10140588,0.28748304,0.06973996,0.048082046,-0.033385772,0.17286569,94,0.0
590,rural,Mondul Kiri and Ratanak Kiri,0.42681625,0.043623444,0.33383507,0.51979744,0.3936966,0.05875008,0.26847374,0.5189194,104,0.0
591,rural,Mondul Kiri and Ratanak Kiri,0.51994306,0.08549379,0.33771738,0.70216876,0.468661,0.103296235,0.2484903,0.68883175,78,0.0
592,urban,Mondul Kiri and Ratanak Kiri,0.044444446,0.015880303,0.0105963815,0.07829251,0.0,,,,75,0.0
593,urban,Mondul Kiri and Ratanak Kiri,0.103942655,0.032508653,0.034652103,0.17323321,0.04390681,0.030982057,-0.02212988,0.1099435,62,0.0
594,urban,Mondul Kiri and Ratanak Kiri,0.037698414,0.021601899,-0.008344945,0.08374177,0.0,,,,84,0.0
595,urban,Mondul Kiri and Ratanak Kiri,0.067028984,0.026279422,0.011015727,0.12304225,0.0,,,,92,0.0
596,urban,Mondul Kiri and Ratanak Kiri,0.14257029,0.045196615,0.046235975,0.2389046,0.08099063,0.043454975,-0.011631455,0.17361271,83,0.0
597,urban,Mondul Kiri and Ratanak Kiri,0.15571205,0.027671343,0.09673198,0.21469213,0.021909233,0.022204095,-0.025417676,0.069236144,71,0.0
598,urban,Mondul Kiri and Ratanak Kiri,0.2871795,0.052545443,0.17366196,0.40069702,0.18034188,0.0711723,0.026583489,0.33410028,73,10.958904027938843
599,rural,Mondul Kiri and Ratanak Kiri,0.25589228,0.041997332,0.16686189,0.34492263,0.18462403,0.055617798,0.066719554,0.3025285,99,0.0
600,rural,Mondul Kiri and Ratanak Kiri,0.15539452,0.030860016,0.089206375,0.22158268,0.0,,,,81,14.814811944961548
601,rural,Mondul Kiri and Ratanak Kiri,0.3345818,0.053576604,0.22038595,0.44877762,0.258427,0.07202994,0.104898795,0.41195518,89,0.0
602,rural,Mondul Kiri and Ratanak Kiri,0.4254386,0.042194862,0.3359895,0.51488775,0.37938598,0.058154028,0.25610495,0.502667,81,6.172841787338257
603,rural,Mondul Kiri and Ratanak Kiri,0.2960619,0.02979174,0.23290622,0.35921755,0.1814346,0.05577643,0.06319385,0.29967535,82,3.658539056777954
604,rural,Mondul Kiri and Ratanak Kiri,0.45634922,0.0470237,0.35713792,0.5555606,0.3905896,0.06975772,0.24341367,0.5377655,98,0.0
605,rural,Mondul Kiri and Ratanak Kiri,0.5539683,0.050269455,0.44790903,0.66002756,0.5328043,0.06551045,0.3945893,0.67101926,105,0.0
606,rural,Mondul Kiri and Ratanak Kiri,0.360799,0.04096053,0.27437985,0.44721818,0.29712862,0.057133168,0.17658815,0.41766906,89,0.0
607,rural,Mondul Kiri and Ratanak Kiri,0.43981484,0.06481879,0.30305916,0.5765706,0.39197534,0.07967801,0.22386944,0.56008124,108,0.0
608,rural,Mondul Kiri and Ratanak Kiri,0.18852459,0.054755293,0.07244856,0.30460063,0.07377049,0.06706047,-0.068391345,0.21593234,66,7.575756311416626
609,rural,Mondul Kiri and Ratanak Kiri,0.3949939,0.039181095,0.31232902,0.47765878,0.34310135,0.0663739,0.20306467,0.48313802,91,0.0
610,rural,Mondul Kiri and Ratanak Kiri,0.35298103,0.04630874,0.25365868,0.4523034,0.2987805,0.06378211,0.16198148,0.4355795,92,10.86956262588501
611,rural,Mondul Kiri and Ratanak Kiri,0.7073708,0.034263097,0.63434076,0.7804009,0.7073708,0.034263097,0.63434076,0.7804009,111,9.009009599685669
