clust_no,area,region,mpi_0,mpi_0_SE,mpi_0_loCI,mpi_0_upCI,mpi_3,mpi_3_SE,mpi_3_loCI,mpi_3_upCI,tot_samp_ppl,pct_samp_ppl_mis
417,urban,Pursat,0.17676768,0.030492682,0.10778844,0.24574693,0.026515152,0.02810778,-0.037069064,0.090099365,44,0.0
418,urban,Pursat,0.13285024,0.04729531,0.02875397,0.23694652,0.04830918,0.04720485,-0.05558799,0.15220635,46,0.0
419,urban,Pursat,0.14539008,0.04143072,0.051667273,0.23911287,0.04137116,0.041536264,-0.0525904,0.13533272,47,0.0
420,urban,Pursat,0.26495728,0.046137333,0.16058737,0.36932716,0.18162394,0.073033676,0.016410274,0.3468376,52,0.0
421,urban,Pursat,0.067183465,0.026629541,0.006943256,0.12742367,0.0,,,,43,0.0
422,rural,Pursat,0.1625817,0.041190863,0.07283452,0.25232887,0.073529415,0.05034969,-0.036173142,0.18323196,68,0.0
423,rural,Pursat,0.16308244,0.02774366,0.1026342,0.22353068,0.0,,,,62,0.0
424,rural,Mondul Kiri and Ratanak Kiri,0.6133334,0.035025366,0.53701967,0.68964714,0.6088889,0.036629084,0.52908105,0.68869686,100,0.0
425,rural,Mondul Kiri and Ratanak Kiri,0.2946128,0.040737793,0.20494953,0.3842761,0.19949496,0.070439,0.04445975,0.35453016,71,7.042253017425537
426,urban,Mondul Kiri and Ratanak Kiri,0.104477614,0.025028652,0.0487103,0.16024493,0.0,,,,67,0.0
427,urban,Mondul Kiri and Ratanak Kiri,0.1318408,0.028212056,0.06974649,0.19393511,0.0,,,,67,0.0
428,urban,Mondul Kiri and Ratanak Kiri,0.13786009,0.02660842,0.078572825,0.19714734,0.0,,,,54,0.0
429,urban,Mondul Kiri and Ratanak Kiri,0.21734893,0.03945,0.12944886,0.305249,0.10526316,0.051748324,-0.010039295,0.22056562,57,0.0
430,urban,Mondul Kiri and Ratanak Kiri,0.14141414,0.03229125,0.07034159,0.2124867,0.028282829,0.028813753,-0.035135813,0.09170147,55,0.0
431,urban,Mondul Kiri and Ratanak Kiri,0.19000001,0.04654093,0.08630035,0.29369965,0.09777778,0.057110585,-0.029472537,0.2250281,50,0.0
432,urban,Mondul Kiri and Ratanak Kiri,0.13285024,0.042413976,0.039497714,0.22620277,0.067632854,0.046736937,-0.035234455,0.17050016,69,0.0
433,urban,Mondul Kiri and Ratanak Kiri,0.2191781,0.045682695,0.11863116,0.31972504,0.073059365,0.058790278,-0.056337163,0.2024559,73,0.0
434,rural,Mondul Kiri and Ratanak Kiri,0.59009016,0.04642866,0.48893076,0.6912495,0.5833334,0.049685407,0.4750782,0.6915886,74,0.0
435,rural,Mondul Kiri and Ratanak Kiri,0.5738397,0.04994086,0.46594906,0.6817304,0.55625886,0.059942897,0.42676008,0.6857576,79,0.0
436,rural,Mondul Kiri and Ratanak Kiri,0.45473254,0.053564623,0.33901322,0.57045186,0.39506176,0.07580907,0.23128621,0.5588373,54,0.0
437,rural,Mondul Kiri and Ratanak Kiri,0.44663745,0.043872595,0.35185647,0.54141843,0.43128657,0.054347508,0.3138759,0.54869723,76,0.0
438,rural,Mondul Kiri and Ratanak Kiri,0.4511785,0.07186699,0.2930003,0.60935664,0.41077444,0.08669222,0.21996616,0.60158277,66,0.0
439,rural,Mondul Kiri and Ratanak Kiri,0.52012885,0.048683617,0.41405636,0.62620133,0.49758458,0.06573045,0.35437024,0.6407989,78,11.538463830947876
440,rural,Mondul Kiri and Ratanak Kiri,0.72274643,0.033937022,0.648804,0.79668885,0.72274643,0.033937022,0.648804,0.79668885,112,5.357140302658081
441,rural,Mondul Kiri and Ratanak Kiri,0.5372715,0.053662434,0.42134085,0.6532021,0.5288327,0.058561333,0.4023186,0.65534675,79,0.0
442,rural,Mondul Kiri and Ratanak Kiri,0.56313133,0.03907497,0.47871503,0.6475477,0.56313133,0.03907497,0.47871503,0.6475477,88,0.0
443,rural,Mondul Kiri and Ratanak Kiri,0.35786438,0.06382043,0.21998873,0.49574003,0.22366525,0.091338195,0.026341077,0.42098942,77,0.0
444,rural,Mondul Kiri and Ratanak Kiri,0.5277778,0.049974814,0.41981378,0.63574183,0.504386,0.06746973,0.3586265,0.65014553,76,0.0
445,rural,Mondul Kiri and Ratanak Kiri,0.45921242,0.07042246,0.30707392,0.6113509,0.36286923,0.09936731,0.14819922,0.57753927,79,0.0
446,rural,Mondul Kiri and Ratanak Kiri,0.7146466,0.06281058,0.5764014,0.85289174,0.69886374,0.071631104,0.54120475,0.85652274,88,0.0
447,rural,Siem Reap,0.2902299,0.030833228,0.22305006,0.35740972,0.1848659,0.05879796,0.05675616,0.31297565,58,0.0
448,rural,Siem Reap,0.49162865,0.07435129,0.32963112,0.6536262,0.45357692,0.089135535,0.25936726,0.64778656,73,0.0
449,rural,Siem Reap,0.29265875,0.053576384,0.17473792,0.41057956,0.1607143,0.082171716,-0.020144438,0.34157303,60,6.666666269302368
450,rural,Siem Reap,0.5636201,0.03041002,0.49736238,0.62987787,0.55913985,0.031798624,0.48985657,0.6284231,62,0.0
451,rural,Siem Reap,0.3619792,0.039726898,0.27615443,0.4478039,0.28125,0.07071664,0.12847598,0.43402404,64,0.0
452,rural,Siem Reap,0.45771146,0.04455413,0.36063635,0.55478656,0.44527367,0.051922377,0.33214453,0.5584028,70,4.285717010498047
453,rural,Siem Reap,0.29976854,0.04529698,0.20107488,0.39846218,0.20833334,0.06730661,0.061684843,0.35498184,48,0.0
454,rural,Siem Reap,0.4166667,0.03717986,0.33483437,0.498499,0.37962964,0.05751863,0.253032,0.5062273,60,0.0
455,rural,Siem Reap,0.38316995,0.049437914,0.27435783,0.49198207,0.33169937,0.06774051,0.18260351,0.4807952,68,0.0
456,rural,Siem Reap,0.4226727,0.048397273,0.31615102,0.52919436,0.36561564,0.07383117,0.20311433,0.52811694,74,0.0
457,rural,Siem Reap,0.42047933,0.048135128,0.31322756,0.52773106,0.37363836,0.07224342,0.21266998,0.5346067,54,5.555558204650879
458,rural,Siem Reap,0.3637993,0.044884782,0.2668316,0.46076697,0.30734769,0.063823,0.16946647,0.44522887,62,0.0
459,rural,Siem Reap,0.32149363,0.04953582,0.21246603,0.43052125,0.23861568,0.07580912,0.07176092,0.40547043,65,6.15384578704834
460,urban,Siem Reap,0.09461806,0.032587353,0.022893773,0.16634235,0.0,,,,64,0.0
461,urban,Siem Reap,0.16425121,0.049514964,0.05526951,0.2732329,0.067632854,0.06135798,-0.06741515,0.20268086,69,0.0
462,urban,Siem Reap,0.28688526,0.041683923,0.19400768,0.37976283,0.19125684,0.074074276,0.026209055,0.35630462,66,7.575756311416626
463,urban,Siem Reap,0.09981168,0.018541645,0.059001792,0.14062156,0.0,,,,59,0.0
464,urban,Siem Reap,0.1388889,0.030886192,0.07090884,0.20686895,0.010416667,0.011103337,-0.014021613,0.034854945,64,0.0
465,urban,Siem Reap,0.08781362,0.026178965,0.030194106,0.14543314,0.0,,,,62,0.0
466,urban,Siem Reap,0.27601412,0.0264531,0.21779123,0.334237,0.17548501,0.056261,0.051655386,0.29931465,63,0.0
467,urban,Siem Reap,0.094541915,0.03255579,0.022887103,0.16619672,0.0,,,,57,0.0
468,urban,Siem Reap,0.1459695,0.037367124,0.06372502,0.22821398,0.06100218,0.04301106,-0.03366453,0.15566888,51,0.0
469,rural,Siem Reap,0.16891892,0.03723013,0.08848812,0.24934973,0.0503003,0.03571948,-0.026866943,0.12746754,74,0.0
470,urban,Siem Reap,0.19246033,0.035041004,0.1143841,0.27053654,0.011904762,0.012761478,-0.016529584,0.04033911,56,0.0
471,rural,Siem Reap,0.19802868,0.032870695,0.12640959,0.26964778,0.07526882,0.0405104,-0.012995761,0.1635334,67,7.46268630027771
472,rural,Siem Reap,0.29259259,0.045520466,0.19425161,0.39093357,0.20462963,0.06691137,0.0600764,0.34918287,60,0.0
473,rural,Siem Reap,0.36447814,0.051720828,0.25274208,0.4762142,0.27356905,0.077026695,0.10716298,0.43997508,66,0.0
474,rural,Siem Reap,0.33154124,0.046982408,0.22917536,0.4339071,0.22401434,0.07387967,0.06304438,0.3849843,62,0.0
475,rural,Siem Reap,0.42642644,0.04751541,0.32377565,0.52907723,0.39114118,0.06680445,0.24681894,0.5354634,74,0.0
476,rural,Siem Reap,0.5404041,0.06537501,0.3947395,0.68606865,0.5109428,0.081213675,0.32998747,0.69189817,81,18.518519401550293
477,urban,Preah Sihanouk and Koh Kong,0.094827585,0.03209893,0.02417832,0.16547686,0.0,,,,58,0.0
478,urban,Preah Sihanouk and Koh Kong,0.14025502,0.035466574,0.061230563,0.21927947,0.04918033,0.034994315,-0.028791863,0.12715252,61,0.0
479,urban,Preah Sihanouk and Koh Kong,0.15416667,0.043313142,0.054286387,0.25404695,0.06388889,0.046567395,-0.043495715,0.1712735,40,0.0
480,urban,Preah Sihanouk and Koh Kong,0.039800994,0.014941797,0.006508597,0.07309339,0.0,,,,67,0.0
481,urban,Preah Sihanouk and Koh Kong,0.17283951,0.026763057,0.11393442,0.2317446,0.0,,,,72,0.0
482,urban,Preah Sihanouk and Koh Kong,0.075,0.01365036,0.044585105,0.1054149,0.0,,,,60,0.0
483,urban,Preah Sihanouk and Koh Kong,0.115497075,0.0379324,0.029688029,0.20130613,0.040935673,0.04100491,-0.05182388,0.13369523,38,0.0
484,urban,Preah Sihanouk and Koh Kong,0.1119403,0.036434542,0.03174841,0.19213219,0.04477612,0.031671554,-0.0249325,0.11448474,67,0.0
485,urban,Preah Sihanouk and Koh Kong,0.02688172,0.020421324,-0.01806531,0.07182875,0.0,,,,62,0.0
486,urban,Preah Sihanouk and Koh Kong,0.0925926,0.0428565,-0.0017339265,0.18691911,0.044444446,0.04390242,-0.052184127,0.14107302,60,0.0
487,urban,Preah Sihanouk and Koh Kong,0.18478261,0.05396914,0.06269593,0.3068693,0.11231884,0.06278495,-0.02971057,0.25434825,46,0.0
488,rural,Preah Sihanouk and Koh Kong,0.3851852,0.047063548,0.2835106,0.48685983,0.31481484,0.07308476,0.15692481,0.47270486,75,0.0
489,rural,Preah Sihanouk and Koh Kong,0.48655918,0.07894029,0.3128128,0.66030556,0.44982085,0.0948909,0.24096736,0.6586743,63,1.58730149269104
490,rural,Preah Sihanouk and Koh Kong,0.28042328,0.042508826,0.1878045,0.37304208,0.17107584,0.06135686,0.037390724,0.30476096,66,4.545456171035767
491,rural,Preah Sihanouk and Koh Kong,0.35265702,0.05014536,0.24432455,0.46098948,0.2673108,0.07633882,0.1023908,0.4322308,69,0.0
492,rural,Preah Sihanouk and Koh Kong,0.19298247,0.036543205,0.11031599,0.27564892,0.040935673,0.040314283,-0.050261572,0.13213292,71,19.71830725669861
493,rural,Preah Sihanouk and Koh Kong,0.37063494,0.055441927,0.25085995,0.49040994,0.30396828,0.07604372,0.13968581,0.46825075,70,0.0
494,rural,Preah Sihanouk and Koh Kong,0.49583337,0.07672979,0.33006874,0.66159797,0.4166667,0.105019845,0.18978512,0.6435483,80,0.0
495,rural,Preah Sihanouk and Koh Kong,0.23476703,0.0536936,0.11658821,0.35294583,0.1388889,0.06291805,0.00040718567,0.2773706,62,0.0
496,rural,Preah Sihanouk and Koh Kong,0.23758866,0.04839298,0.13107643,0.3441009,0.1252955,0.05941695,-0.0054803127,0.25607133,47,0.0
497,rural,Preah Sihanouk and Koh Kong,0.40455845,0.0635197,0.26733246,0.5417844,0.33760688,0.08162473,0.16126736,0.5139464,78,0.0
498,rural,Preah Vihear and Stung Treng,0.45642704,0.055711832,0.33380613,0.579048,0.37581703,0.08796308,0.1822116,0.5694225,58,12.068963050842285
499,rural,Preah Vihear and Stung Treng,0.32107845,0.03989996,0.23487982,0.40727705,0.21405229,0.067264535,0.068736106,0.35936847,68,0.0
500,rural,Preah Vihear and Stung Treng,0.47325104,0.038922917,0.3891632,0.5573389,0.45404667,0.05214328,0.34139797,0.5666954,81,0.0
501,rural,Preah Vihear and Stung Treng,0.66721684,0.04585179,0.56816006,0.76627356,0.66721684,0.04585179,0.56816006,0.76627356,101,0.0
502,urban,Preah Vihear and Stung Treng,0.0787037,0.020622397,0.03275414,0.124653265,0.0,,,,48,0.0
503,urban,Preah Vihear and Stung Treng,0.26752138,0.046162285,0.16591887,0.36912388,0.15042736,0.06533782,0.006619776,0.29423493,65,0.0
504,urban,Preah Vihear and Stung Treng,0.09876543,0.025893543,0.04177413,0.15575674,0.0,,,,72,0.0
505,urban,Preah Vihear and Stung Treng,0.2124183,0.04653057,0.10874174,0.31609488,0.10348584,0.057734918,-0.025155572,0.23212725,51,0.0
506,urban,Preah Vihear and Stung Treng,0.13492064,0.018522682,0.09415249,0.17568879,0.029761905,0.022599373,-0.019978978,0.07950279,56,0.0
507,urban,Preah Vihear and Stung Treng,0.36738354,0.050091285,0.2557732,0.47899386,0.26612905,0.080464005,0.08684408,0.44541404,62,0.0
508,rural,Preah Vihear and Stung Treng,0.25218478,0.038362134,0.16930842,0.33506113,0.16916355,0.0563566,0.04741252,0.2909146,89,0.0
509,rural,Preah Vihear and Stung Treng,0.51501507,0.023326475,0.46462125,0.5654088,0.51501507,0.023326475,0.46462125,0.5654088,74,0.0
510,rural,Preah Vihear and Stung Treng,0.36398467,0.048578393,0.25706437,0.470905,0.29980844,0.073759004,0.13746597,0.4621509,58,0.0
511,rural,Preah Vihear and Stung Treng,0.5109547,0.04110402,0.4221548,0.5997545,0.49843508,0.048056137,0.39461613,0.6022541,71,0.0
512,rural,Svay Rieng,0.33625734,0.06471297,0.19525987,0.47725478,0.25536063,0.08574577,0.06853666,0.44218463,57,0.0
513,rural,Svay Rieng,0.1574074,0.024880752,0.103655815,0.211159,0.02199074,0.017030569,-0.014801566,0.058783047,48,0.0
514,rural,Svay Rieng,0.28019324,0.04814113,0.17530273,0.38508376,0.20410629,0.07096575,0.049485203,0.35872737,53,13.20754885673523
515,rural,Svay Rieng,0.28344673,0.027258065,0.22345212,0.3434413,0.2256236,0.05208519,0.110984854,0.34026232,49,0.0
516,rural,Svay Rieng,0.40462965,0.045331918,0.3058599,0.50339943,0.35092595,0.06748337,0.2038923,0.49795958,60,0.0
517,rural,Svay Rieng,0.28825995,0.03547838,0.21161358,0.36490634,0.21278827,0.057853904,0.08780251,0.337774,53,0.0
518,rural,Svay Rieng,0.2811448,0.030857552,0.2144811,0.34780848,0.17845118,0.057933893,0.053292613,0.30360976,66,0.0
519,rural,Svay Rieng,0.3786325,0.031324744,0.3109595,0.44630548,0.35213676,0.045310177,0.25425008,0.45002344,65,0.0
520,rural,Svay Rieng,0.26091272,0.037081055,0.18080395,0.34102145,0.17460318,0.058066573,0.049157977,0.30004838,56,0.0
521,rural,Svay Rieng,0.22756411,0.028566273,0.16532354,0.28980467,0.13141026,0.05118872,0.019879622,0.2429409,52,0.0
522,rural,Svay Rieng,0.23717949,0.023593394,0.18620907,0.28814992,0.088675216,0.044517074,-0.0074980776,0.1848485,52,0.0
523,rural,Svay Rieng,0.32692307,0.039907455,0.24070826,0.4131379,0.2735043,0.059945535,0.14399983,0.40300873,52,0.0
524,rural,Svay Rieng,0.27559915,0.035715174,0.19844119,0.35275707,0.16884533,0.059565034,0.040162887,0.29752776,51,0.0
525,rural,Svay Rieng,0.41545895,0.037251186,0.3342956,0.49662232,0.3719807,0.058899395,0.24364993,0.50031143,46,0.0
526,rural,Svay Rieng,0.375817,0.036692742,0.29654714,0.45508686,0.34095863,0.051054284,0.23066254,0.4512547,51,0.0
527,rural,Svay Rieng,0.42881945,0.027667616,0.3690472,0.4885917,0.40711805,0.04216445,0.3160273,0.49820882,64,0.0
528,rural,Svay Rieng,0.27681994,0.04263222,0.18298705,0.37065282,0.12739465,0.06668205,-0.019371562,0.27416083,58,0.0
529,rural,Svay Rieng,0.35076255,0.050470054,0.24079774,0.46072733,0.24836603,0.081642896,0.07048143,0.4262506,51,0.0
530,rural,Svay Rieng,0.36111113,0.073448904,0.19945118,0.52277106,0.2808642,0.09649741,0.068474844,0.4932536,43,16.27907156944275
531,rural,Svay Rieng,0.26337448,0.04435989,0.16573903,0.36100996,0.13683128,0.064833246,-0.00586574,0.2795283,61,11.47540807723999
532,rural,Svay Rieng,0.21267362,0.047964104,0.10905347,0.31629378,0.13194445,0.058431726,0.0057103797,0.2581785,64,0.0
533,rural,Svay Rieng,0.34305558,0.042498223,0.25045988,0.43565124,0.30694446,0.059192747,0.17797454,0.43591437,40,0.0
534,urban,Svay Rieng,0.07183908,0.034877986,-0.007060402,0.15073857,0.0,,,,71,18.309861421585083
535,urban,Svay Rieng,0.14285715,0.04508538,0.043624893,0.2420894,0.07936508,0.050551977,-0.03189907,0.19062923,63,0.0
536,urban,Svay Rieng,0.09615385,0.041537534,0.004730351,0.18757734,0.0,,,,52,0.0
537,urban,Svay Rieng,0.043360434,0.018074209,0.0035793697,0.0831415,0.0,,,,41,0.0
538,urban,Svay Rieng,0.19934641,0.027331779,0.13631922,0.2623736,0.039215688,0.039071247,-0.050882768,0.12931414,39,12.820512056350708
539,urban,Svay Rieng,0.0932914,0.02706018,0.033732347,0.15285046,0.012578617,0.013228825,-0.016537832,0.041695066,53,0.0
540,rural,Svay Rieng,0.30363986,0.056068745,0.18147656,0.42580315,0.22413793,0.07842665,0.053260952,0.3950149,61,4.918032884597778
541,rural,Svay Rieng,0.40909094,0.034745842,0.33261582,0.48556602,0.3969697,0.04279203,0.3027851,0.49115434,55,0.0
542,rural,Svay Rieng,0.2857143,0.044137917,0.18954603,0.38188255,0.21655329,0.064425856,0.07618142,0.35692516,49,0.0
543,rural,Svay Rieng,0.26593807,0.040330227,0.17880991,0.35306624,0.10837887,0.06031812,-0.021930497,0.23868825,61,0.0
544,rural,Svay Rieng,0.10263654,0.028377252,0.041331213,0.16394186,0.028248588,0.027895246,-0.032015424,0.0885126,59,0.0
545,rural,Svay Rieng,0.3001792,0.036950026,0.21967202,0.3806864,0.19982079,0.065580755,0.056932595,0.342709,62,0.0
546,rural,Takeo,0.3306011,0.04332395,0.23620632,0.42499587,0.25227687,0.06941795,0.10102815,0.4035256,66,7.575756311416626
547,rural,Takeo,0.34523812,0.06427279,0.20377466,0.48670158,0.26884922,0.08790588,0.0753697,0.46232876,59,5.084747076034546
548,rural,Takeo,0.33247864,0.053321607,0.21630085,0.44865644,0.18974361,0.08223636,0.010565974,0.36892122,74,12.162160873413086
549,rural,Takeo,0.25,0.04010943,0.16334885,0.33665115,0.17621528,0.05540785,0.056513898,0.29591668,64,0.0
550,rural,Takeo,0.30431178,0.039545808,0.21727204,0.39135152,0.2247098,0.06341143,0.08514217,0.36427742,74,9.459459781646729
551,rural,Takeo,0.5469484,0.03525608,0.47078228,0.6231145,0.5352113,0.041348737,0.4458828,0.6245398,71,0.0
552,rural,Takeo,0.2732975,0.04870259,0.16718367,0.3794113,0.18548387,0.06853122,0.03616717,0.33480057,62,0.0
553,rural,Takeo,0.30218858,0.057597004,0.1777578,0.42661932,0.21548823,0.0804468,0.041693475,0.38928297,66,0.0
554,rural,Takeo,0.31699347,0.037025567,0.23550074,0.3984862,0.18627451,0.07069509,0.03067567,0.34187335,56,8.92857313156128
555,rural,Takeo,0.38435376,0.040549066,0.29675284,0.47195467,0.29705217,0.07033944,0.14509304,0.4490113,49,0.0
556,rural,Takeo,0.42148152,0.06587265,0.27795735,0.56500566,0.3740741,0.08384076,0.19140078,0.55674744,75,0.0
557,rural,Takeo,0.41830066,0.0366972,0.33902118,0.49758014,0.37908497,0.053763065,0.26293695,0.49523303,51,0.0
558,rural,Takeo,0.36398467,0.0560812,0.2405508,0.48741856,0.27681994,0.08730572,0.08466134,0.46897852,63,7.9365074634552
559,rural,Takeo,0.23041895,0.0359888,0.15200609,0.3088318,0.12568307,0.05114221,0.0142537635,0.23711236,61,0.0
560,rural,Takeo,0.34722224,0.03553126,0.26901844,0.425426,0.2638889,0.06593982,0.11875632,0.40902147,59,11.864405870437622
561,rural,Takeo,0.24808429,0.035736114,0.17088112,0.3252875,0.11877395,0.05901205,-0.00871384,0.24626175,58,0.0
562,rural,Takeo,0.25243667,0.023370164,0.20099927,0.30387405,0.06140351,0.04403946,-0.035526693,0.15833372,67,14.92537260055542
563,rural,Takeo,0.31590414,0.039140474,0.22736225,0.40444604,0.2603486,0.06490549,0.11352218,0.407175,71,28.16901206970215
564,urban,Takeo,0.07510288,0.028652329,0.011261515,0.13894425,0.0,,,,60,10.000002384185791
565,urban,Takeo,0.2612086,0.038027555,0.17647791,0.34593925,0.12865497,0.06367058,-0.013211919,0.27052188,57,0.0
566,urban,Takeo,0.07751938,0.027176091,0.016967276,0.13807149,0.0,,,,43,0.0
567,urban,Takeo,0.07198748,0.02008726,0.02777572,0.11619924,0.0,,,,71,0.0
568,rural,Takeo,0.33928573,0.036432084,0.260579,0.41799244,0.23214287,0.067755006,0.085767075,0.37851867,56,0.0
569,rural,Takeo,0.1875,0.036629952,0.10769019,0.2673098,0.066468254,0.047974765,-0.03805978,0.1709963,59,5.084747076034546
570,rural,Takeo,0.30555555,0.04184728,0.21515,0.3959611,0.21969697,0.067459986,0.07395854,0.3654354,66,0.0
571,rural,Takeo,0.36565658,0.04292528,0.27292216,0.458391,0.25252527,0.07437384,0.091850355,0.41320017,55,0.0
572,rural,Takeo,0.44626597,0.053512186,0.32848644,0.5640455,0.37978145,0.0775139,0.2091745,0.5503884,61,0.0
573,rural,Takeo,0.35122412,0.062440448,0.21632974,0.4861185,0.25235406,0.08793555,0.062380858,0.44232726,59,0.0
574,rural,Takeo,0.2996357,0.032234866,0.22999652,0.3692749,0.16939892,0.06126858,0.03703619,0.30176163,61,0.0
575,rural,Takeo,0.23090278,0.042019773,0.13934956,0.322456,0.1328125,0.059601907,0.0029511014,0.2626739,64,0.0
576,rural,Takeo,0.27592593,0.021875,0.2282644,0.32358748,0.17407408,0.054757074,0.054768667,0.2933795,63,4.76190447807312
577,rural,Takeo,0.32971016,0.04584152,0.22983007,0.42959026,0.20893721,0.0800259,0.03457576,0.38329864,46,0.0
578,rural,Otdar Meanchey,0.2711443,0.059436765,0.14032486,0.40196374,0.15091212,0.07697878,-0.018517036,0.3203413,67,0.0
579,rural,Otdar Meanchey,0.48447716,0.062176537,0.3501529,0.6188014,0.43464056,0.088146664,0.24421127,0.62506986,68,0.0
580,rural,Otdar Meanchey,0.14013267,0.023277275,0.08889974,0.19136561,0.03233831,0.026827531,-0.026708687,0.091385305,67,0.0
581,rural,Otdar Meanchey,0.35054776,0.06138316,0.21680532,0.48429018,0.28169015,0.08329461,0.10020679,0.46317354,71,0.0
582,rural,Otdar Meanchey,0.53917384,0.062150694,0.40490544,0.67344224,0.51068383,0.07504432,0.34856042,0.6728072,78,0.0
583,rural,Otdar Meanchey,0.44259262,0.054644983,0.3245393,0.56064594,0.3768519,0.078976154,0.20623428,0.5474695,60,0.0
584,rural,Otdar Meanchey,0.39981785,0.039580442,0.3135795,0.48605624,0.34153005,0.06598198,0.19776769,0.48529243,61,0.0
585,rural,Otdar Meanchey,0.4094203,0.036971726,0.32704216,0.49179843,0.3852657,0.054628752,0.26354527,0.50698614,46,0.0
586,rural,Otdar Meanchey,0.29040405,0.026449554,0.23277542,0.34803268,0.15656567,0.055969216,0.03461921,0.27851212,66,0.0
587,rural,Otdar Meanchey,0.3080169,0.037691556,0.22658923,0.38944453,0.21026723,0.06416713,0.071642585,0.34889188,79,0.0
588,rural,Otdar Meanchey,0.38596493,0.027667131,0.32506996,0.44685987,0.35867447,0.044327065,0.26111126,0.45623767,57,0.0
589,rural,Otdar Meanchey,0.35151517,0.04463714,0.25326946,0.44976085,0.24646465,0.07688747,0.077236466,0.41569284,55,0.0
590,rural,Otdar Meanchey,0.4623932,0.04191932,0.37012938,0.554657,0.4017094,0.070875704,0.24571304,0.5577058,65,0.0
591,rural,Otdar Meanchey,0.23134328,0.041340917,0.14126918,0.3214174,0.1641791,0.058606114,0.036487356,0.29187086,67,0.0
592,rural,Otdar Meanchey,0.4331832,0.052438155,0.31989744,0.546469,0.38063064,0.070301004,0.22875457,0.53250676,74,0.0
593,rural,Otdar Meanchey,0.27333334,0.047113687,0.1683575,0.3783092,0.13666667,0.0667137,-0.011980715,0.28531405,50,0.0
594,urban,Otdar Meanchey,0.1948357,0.032358173,0.12361583,0.26605555,0.042253524,0.03063922,-0.025182948,0.109689996,71,0.0
595,urban,Otdar Meanchey,0.22123016,0.030356247,0.15441652,0.28804383,0.07638889,0.04455785,-0.021682277,0.17446005,56,0.0
596,urban,Otdar Meanchey,0.118644066,0.03309271,0.045807507,0.19148064,0.032956686,0.033301312,-0.040339008,0.10625238,59,0.0
597,urban,Otdar Meanchey,0.2204301,0.026318764,0.1625029,0.27835733,0.09139785,0.04802131,-0.014296334,0.19709204,62,0.0
598,urban,Otdar Meanchey,0.10769231,0.035454083,0.028695688,0.18668893,0.046153847,0.04410834,-0.05212565,0.14443335,69,5.797100067138672
599,urban,Otdar Meanchey,0.35361552,0.059234094,0.22324218,0.4839889,0.23809525,0.08956045,0.04097404,0.43521646,63,0.0
600,urban,Otdar Meanchey,0.3878601,0.037424512,0.30319998,0.47252023,0.33436215,0.068904914,0.1784884,0.4902359,54,0.0
601,urban,Otdar Meanchey,0.5546297,0.043899316,0.4568159,0.65244347,0.5546297,0.043899316,0.4568159,0.65244347,60,0.0
602,rural,Otdar Meanchey,0.22584541,0.040842634,0.13345295,0.31823787,0.092995174,0.06006828,-0.04288872,0.22887906,46,0.0
603,rural,Otdar Meanchey,0.076576576,0.044948123,-0.023574084,0.17672724,0.0,,,,37,0.0
604,rural,Otdar Meanchey,0.31111112,0.07263086,0.14927948,0.47294277,0.24949495,0.09240987,0.043592934,0.45539698,55,0.0
605,rural,Otdar Meanchey,0.22619048,0.0368091,0.14666925,0.30571172,0.094444446,0.04927173,-0.012000653,0.20088954,70,0.0
606,rural,Otdar Meanchey,0.20500784,0.04676136,0.10208677,0.3079289,0.14553991,0.05675768,0.020617094,0.27046272,71,0.0
607,rural,Otdar Meanchey,0.51656926,0.035979316,0.43817705,0.5949614,0.50682265,0.04043567,0.41872087,0.5949244,64,10.9375
608,rural,Kampot & Kep,0.33830845,0.038161904,0.2543147,0.42230225,0.22222222,0.0748226,0.057538792,0.38690567,75,10.66666841506958
609,urban,Battambang & Pailin,0.12174941,0.032900847,0.049335133,0.1941637,0.028368795,0.028460296,-0.034271892,0.09100948,47,0.0
610,rural,Battambang & Pailin,0.22569445,0.042601213,0.13287438,0.31851453,0.097222224,0.059286974,-0.031952996,0.22639744,64,0.0
611,rural,Battambang & Pailin,0.13562092,0.027127234,0.07701609,0.19422574,0.024509804,0.024726577,-0.028908717,0.07792833,68,0.0
