clust_no,area,region,mpi_0,mpi_0_SE,mpi_0_loCI,mpi_0_upCI,mpi_3,mpi_3_SE,mpi_3_loCI,mpi_3_upCI,tot_samp_ppl,pct_samp_ppl_mis
497,urban,Preah Sihanouk and Koh Kong,0.082809225,0.026873406,0.025171505,0.14044695,0.012578617,0.013059445,-0.015431106,0.040588338,53,0.0
498,urban,Preah Sihanouk and Koh Kong,0.044270836,0.022380376,-0.0037303,0.09227197,0.0,,,,64,0.0
499,urban,Preah Sihanouk and Koh Kong,0.07666667,0.030451836,0.011353975,0.14197937,0.026666667,0.026383257,-0.02991979,0.08325312,50,0.0
500,urban,Preah Sihanouk and Koh Kong,0.16832505,0.03844556,0.08526847,0.25138164,0.02902156,0.029020317,-0.033673022,0.09171614,67,0.0
501,urban,Preah Sihanouk and Koh Kong,0.16302368,0.031965487,0.09446453,0.23158284,0.043715846,0.03472752,-0.03076728,0.118198976,61,0.0
502,urban,Preah Sihanouk and Koh Kong,0.20955166,0.063080646,0.074257135,0.3448462,0.13645224,0.07262509,-0.01931309,0.29221758,57,0.0
503,urban,Preah Sihanouk and Koh Kong,0.13299663,0.031092359,0.06582568,0.2001676,0.044612795,0.0324054,-0.025394812,0.1146204,66,0.0
504,urban,Preah Sihanouk and Koh Kong,0.11598441,0.035996407,0.038218897,0.19374992,0.020467836,0.020980656,-0.024858115,0.06579379,57,0.0
505,urban,Preah Sihanouk and Koh Kong,0.0991453,0.032386936,0.029682232,0.16860837,0.0,,,,65,0.0
506,urban,Preah Sihanouk and Koh Kong,0.15555556,0.062457714,0.019471891,0.29163924,0.097222224,0.06993717,-0.055157773,0.24960221,60,0.0
507,rural,Preah Sihanouk and Koh Kong,0.125,0.030476281,0.05963488,0.19036512,0.034722224,0.03350271,-0.037133943,0.10657839,48,0.0
508,urban,Preah Sihanouk and Koh Kong,0.06944445,0.03008355,0.0038980218,0.13499087,0.0,,,,48,0.0
509,rural,Preah Sihanouk and Koh Kong,0.09773663,0.030590994,0.03212547,0.16334778,0.037037037,0.0306018,-0.028597293,0.10267137,54,0.0
510,rural,Preah Sihanouk and Koh Kong,0.19664903,0.042593412,0.10529525,0.28800282,0.068783075,0.048799556,-0.035881568,0.17344771,63,0.0
511,urban,Preah Sihanouk and Koh Kong,0.15828092,0.03837842,0.07466153,0.24190032,0.03773585,0.03659116,-0.04198944,0.11746114,53,0.0
512,rural,Preah Sihanouk and Koh Kong,0.1420635,0.03557667,0.06575912,0.21836787,0.00952381,0.010025651,-0.011979073,0.031026693,70,0.0
513,rural,Preah Sihanouk and Koh Kong,0.10628019,0.03369027,0.033496786,0.1790636,0.042270534,0.030769654,-0.024203265,0.10874433,46,0.0
514,urban,Preah Sihanouk and Koh Kong,0.057438795,0.02246919,0.0092471745,0.10563042,0.0,,,,59,0.0
515,rural,Preah Sihanouk and Koh Kong,0.21581198,0.07252621,0.060258724,0.37136522,0.16025642,0.07775445,-0.006510295,0.32702312,52,0.0
516,rural,Preah Sihanouk and Koh Kong,0.15674604,0.03387833,0.083556354,0.22993572,0.011904762,0.012452253,-0.014996694,0.03880622,56,0.0
517,rural,Preah Sihanouk and Koh Kong,0.16190477,0.033168294,0.09076585,0.23304369,0.041269843,0.033141658,-0.029811947,0.112351626,70,0.0
518,rural,Preah Sihanouk and Koh Kong,0.08757062,0.026024079,0.031754527,0.14338672,0.0,,,,59,0.0
519,rural,Preah Vihear and Stung Treng,0.18727599,0.03363591,0.114610024,0.25994197,0.046594985,0.03276861,-0.024197295,0.117387265,65,4.615384340286255
520,rural,Preah Vihear and Stung Treng,0.43724284,0.058625273,0.31150413,0.56298155,0.36419755,0.083252184,0.18563938,0.5427557,54,0.0
521,rural,Preah Vihear and Stung Treng,0.39558235,0.0642271,0.25782892,0.53333575,0.31526107,0.08814049,0.12621851,0.50430363,83,0.0
522,rural,Preah Vihear and Stung Treng,0.4543651,0.03396784,0.38098204,0.52774817,0.4047619,0.063552,0.2674662,0.54205763,61,8.196723461151123
523,rural,Preah Vihear and Stung Treng,0.25353536,0.040419403,0.16621454,0.34085616,0.15252526,0.060033053,0.022831727,0.28221878,58,5.17241358757019
524,rural,Preah Vihear and Stung Treng,0.26683503,0.036974058,0.18753356,0.34613648,0.1456229,0.058753833,0.019608459,0.27163735,66,0.0
525,rural,Preah Vihear and Stung Treng,0.20955166,0.033432383,0.13784634,0.281257,0.067251466,0.038251203,-0.014789206,0.14929213,57,0.0
526,rural,Preah Vihear and Stung Treng,0.38262913,0.033647887,0.31046158,0.45479667,0.3286385,0.0583862,0.20341256,0.45386446,71,0.0
527,rural,Preah Vihear and Stung Treng,0.3380759,0.050838243,0.22903872,0.4471131,0.22764228,0.07559056,0.065516666,0.38976792,82,0.0
528,urban,Preah Vihear and Stung Treng,0.42112485,0.04351104,0.32780296,0.51444674,0.38065845,0.061254006,0.24928167,0.51203525,81,0.0
529,rural,Preah Vihear and Stung Treng,0.37922707,0.046981253,0.2784623,0.47999182,0.3220612,0.067289546,0.17773947,0.46638292,69,0.0
530,rural,Preah Vihear and Stung Treng,0.34240365,0.03034784,0.27731398,0.4074933,0.26133788,0.0579041,0.13714594,0.38552982,98,0.0
531,urban,Preah Vihear and Stung Treng,0.05894309,0.019783769,0.016511125,0.10137505,0.0,,,,82,0.0
532,urban,Preah Vihear and Stung Treng,0.072072074,0.026024535,0.015849484,0.12829466,0.0,,,,79,6.329113245010376
533,urban,Preah Vihear and Stung Treng,0.15114379,0.049306657,0.04539153,0.25689605,0.068627454,0.061020404,-0.0622483,0.1995032,68,0.0
534,urban,Preah Vihear and Stung Treng,0.0629085,0.028146125,0.0025410615,0.123275936,0.029411765,0.028855396,-0.032476906,0.091300435,68,0.0
535,urban,Preah Vihear and Stung Treng,0.2733686,0.03568913,0.19682303,0.3499142,0.18165785,0.057480916,0.058373548,0.30494216,63,0.0
536,urban,Preah Vihear and Stung Treng,0.27943617,0.025456699,0.22483698,0.33403534,0.1641791,0.054231644,0.0478638,0.28049442,67,0.0
537,rural,Preah Vihear and Stung Treng,0.37552744,0.051272515,0.26555884,0.48549604,0.30379748,0.071424246,0.15060772,0.45698726,79,0.0
538,rural,Preah Vihear and Stung Treng,0.3460961,0.0398535,0.26061887,0.43157336,0.22897899,0.069405444,0.08011912,0.37783885,74,0.0
539,rural,Preah Vihear and Stung Treng,0.31159422,0.025165636,0.2576193,0.36556914,0.2004831,0.05643368,0.079444885,0.3215213,69,0.0
540,rural,Preah Vihear and Stung Treng,0.2507716,0.03562013,0.17437403,0.3271692,0.09645062,0.053182617,-0.017614746,0.21051599,72,0.0
541,rural,Preah Vihear and Stung Treng,0.2916667,0.057224188,0.168933,0.41440037,0.18218955,0.07907311,0.012594599,0.3517845,68,0.0
542,rural,Preah Vihear and Stung Treng,0.35909823,0.03537208,0.2832327,0.4349638,0.30354267,0.05648221,0.18240039,0.42468497,69,0.0
543,rural,Preah Vihear and Stung Treng,0.1393298,0.03851775,0.056717448,0.22194217,0.05643739,0.04073183,-0.030923693,0.14379847,63,0.0
544,rural,Preah Vihear and Stung Treng,0.45875424,0.047517814,0.35683867,0.5606698,0.41919196,0.060930856,0.28850827,0.5498756,66,0.0
545,rural,Svay Rieng,0.18650794,0.042869404,0.09456221,0.27845368,0.07804233,0.048128765,-0.025183603,0.18126826,42,0.0
546,rural,Svay Rieng,0.09814815,0.022531876,0.04982208,0.14647421,0.0,,,,60,0.0
547,rural,Svay Rieng,0.08908046,0.030894065,0.022819282,0.15534164,0.0057471264,0.0060644313,-0.007259785,0.018754039,58,0.0
548,urban,Svay Rieng,0.06944445,0.024315003,0.017293952,0.121594936,0.016666668,0.017005485,-0.01980647,0.053139806,60,0.0
549,rural,Svay Rieng,0.067993365,0.025096223,0.014167322,0.121819414,0.027363185,0.023865754,-0.023823768,0.07855014,67,0.0
550,rural,Svay Rieng,0.13535354,0.03579173,0.05803021,0.21267687,0.024242425,0.024307376,-0.028270466,0.076755315,60,8.33333134651184
551,rural,Svay Rieng,0.09700177,0.028656548,0.035539582,0.15846395,0.028218696,0.028399415,-0.032691993,0.08912938,63,0.0
552,rural,Svay Rieng,0.17361112,0.055471208,0.054637205,0.29258502,0.10416667,0.061619204,-0.027993375,0.23632672,72,0.0
553,rural,Svay Rieng,0.14983165,0.03712434,0.070207864,0.22945544,0.033670034,0.033538926,-0.038263813,0.10560388,66,0.0
554,rural,Svay Rieng,0.13988096,0.032359816,0.070476055,0.20928586,0.0,,,,56,0.0
555,rural,Svay Rieng,0.11111111,0.048283014,0.007554346,0.21466787,0.050847456,0.049217682,-0.054713976,0.15640889,59,0.0
556,rural,Svay Rieng,0.16302368,0.043940585,0.068780504,0.25726688,0.06010929,0.046763446,-0.040188327,0.16040692,61,0.0
557,rural,Svay Rieng,0.27469137,0.045281008,0.17757326,0.37180945,0.14197531,0.061502535,0.010065493,0.27388513,54,0.0
558,rural,Svay Rieng,0.18148148,0.043549936,0.08807617,0.27488682,0.11481482,0.051042836,0.0053388216,0.22429082,60,0.0
559,rural,Svay Rieng,0.125,0.030681785,0.059194118,0.19080588,0.036324788,0.030413061,-0.02890474,0.10155431,52,0.0
560,urban,Svay Rieng,0.072769955,0.03034973,0.00767626,0.13786365,0.016431926,0.01694951,-0.019921158,0.05278501,71,0.0
561,rural,Svay Rieng,0.07468124,0.035553176,-0.0015727382,0.15093522,0.0428051,0.036573667,-0.035637613,0.12124781,61,0.0
562,rural,Svay Rieng,0.12345679,0.02903673,0.0611792,0.18573439,0.024691358,0.025085246,-0.029111143,0.07849386,72,0.0
563,rural,Svay Rieng,0.1802168,0.040046107,0.094326444,0.26610717,0.09078591,0.04613211,-0.008157623,0.18972944,41,0.0
564,rural,Svay Rieng,0.08425926,0.03379275,0.011781024,0.15673749,0.025925927,0.026002971,-0.029844902,0.081696756,60,0.0
565,rural,Svay Rieng,0.17610063,0.040297095,0.08967196,0.2625293,0.09224319,0.043759316,-0.0016112091,0.18609759,53,0.0
566,urban,Svay Rieng,0.036484245,0.017888343,-0.0018824355,0.074850924,0.0,,,,67,0.0
567,urban,Svay Rieng,0.12592593,0.038162038,0.043481857,0.20837,0.07777778,0.042591106,-0.014234713,0.16979027,60,0.0
568,rural,Svay Rieng,0.11916264,0.039784845,0.033832636,0.20449264,0.047504026,0.03390604,-0.025217196,0.12022525,69,0.0
569,urban,Svay Rieng,0.12413195,0.021357996,0.0783236,0.1699403,0.0,,,,64,0.0
570,urban,Svay Rieng,0.06642512,0.023655444,0.015320643,0.1175296,0.0,,,,49,6.122446060180664
571,urban,Svay Rieng,0.04145937,0.017334081,0.004281463,0.07863728,0.0,,,,67,0.0
572,urban,Svay Rieng,0.083333336,0.0209719,0.038353086,0.12831359,0.0,,,,68,0.0
573,rural,Takeo,0.15226337,0.019536166,0.11036247,0.19416429,0.007201646,0.0076262653,-0.009155066,0.023558358,54,0.0
574,urban,Takeo,0.1491228,0.037650555,0.0683704,0.22987522,0.057504874,0.039355703,-0.026904715,0.14191446,57,0.0
575,rural,Takeo,0.13492064,0.04544167,0.03674988,0.2330914,0.071428575,0.04574119,-0.027389258,0.1702464,65,3.07692289352417
576,urban,Takeo,0.0991453,0.022543661,0.050793957,0.14749664,0.010256411,0.010670281,-0.012629067,0.03314189,65,0.0
577,urban,Takeo,0.20152506,0.03775915,0.119951375,0.28309876,0.069716774,0.047454845,-0.032803185,0.17223674,51,0.0
578,urban,Takeo,0.13518518,0.035056327,0.058804013,0.21156636,0.03888889,0.037560917,-0.04294932,0.1207271,66,9.090906381607056
579,urban,Takeo,0.1208577,0.03245363,0.051251587,0.19046381,0.027290449,0.027315635,-0.031295765,0.08587666,57,0.0
580,rural,Takeo,0.26950356,0.04417827,0.17406219,0.3649449,0.18676123,0.06213648,0.05252353,0.32099894,47,0.0
581,rural,Takeo,0.1487759,0.023389615,0.09861016,0.19894163,0.0,,,,59,0.0
582,rural,Takeo,0.11666667,0.045435987,0.019216165,0.21411717,0.062962964,0.04885178,-0.041813686,0.16773961,60,0.0
583,rural,Takeo,0.10227273,0.027012803,0.04433603,0.16020943,0.015151516,0.015561321,-0.018224198,0.04852723,44,0.0
584,rural,Takeo,0.14711934,0.02016737,0.10386464,0.19037405,0.0,,,,54,0.0
585,rural,Takeo,0.078483246,0.02192193,0.03146538,0.12550111,0.0,,,,63,0.0
586,rural,Takeo,0.06501182,0.019582437,0.022706537,0.107317105,0.007092199,0.0075197783,-0.009153294,0.023337692,50,6.000000238418579
587,rural,Takeo,0.12659381,0.024652012,0.0737205,0.17946711,0.0,,,,61,0.0
588,rural,Takeo,0.09635417,0.026020791,0.04054512,0.15216321,0.0,,,,64,0.0
589,rural,Takeo,0.1708126,0.038145352,0.08899896,0.25262624,0.06633499,0.04619015,-0.032733023,0.16540301,67,0.0
590,urban,Takeo,0.12777779,0.037965465,0.04634996,0.2092056,0.033333335,0.03346205,-0.038435634,0.1051023,60,0.0
591,rural,Takeo,0.1127451,0.02877854,0.05102127,0.17446893,0.0,,,,68,0.0
592,urban,Takeo,0.0913242,0.02270331,0.04227668,0.14037172,0.0,,,,78,6.410259008407593
593,urban,Takeo,0.07619048,0.043460183,-0.017022347,0.1694033,0.04761905,0.044232637,-0.04725052,0.14248861,70,0.0
594,rural,Takeo,0.17444445,0.04531182,0.07726026,0.27162865,0.104444444,0.049187776,-0.0010528372,0.20994173,50,0.0
595,urban,Takeo,0.16013072,0.031726424,0.09158995,0.22867149,0.055555556,0.037935253,-0.026398571,0.13750969,71,4.225349426269531
596,rural,Takeo,0.2536232,0.047410656,0.15193745,0.35530895,0.15217392,0.06391413,0.01509175,0.2892561,69,0.0
597,rural,Takeo,0.3342152,0.05600145,0.21410401,0.45432636,0.19135804,0.08607232,0.006751278,0.3759648,63,0.0
598,rural,Takeo,0.13611111,0.027222054,0.07730144,0.1949208,0.0,,,,63,4.76190447807312
599,rural,Takeo,0.12244898,0.024075374,0.06999325,0.17490472,0.0,,,,54,9.259259700775146
600,rural,Takeo,0.20683761,0.032742467,0.136612,0.27706322,0.06837607,0.046546813,-0.031456914,0.16820905,65,0.0
601,rural,Takeo,0.15242165,0.03475511,0.07787936,0.22696395,0.06766382,0.039790466,-0.017678246,0.15300588,78,0.0
602,rural,Takeo,0.39444447,0.06526391,0.25345036,0.5354386,0.3166667,0.08524295,0.1325105,0.5008229,56,10.71428656578064
603,urban,Otdar Meanchey,0.23842593,0.041388765,0.14965586,0.327196,0.10108025,0.056134194,-0.01931562,0.22147612,72,0.0
604,rural,Otdar Meanchey,0.16408269,0.036347583,0.08488811,0.24327727,0.04263566,0.031464364,-0.025919301,0.111190625,43,0.0
605,rural,Otdar Meanchey,0.24242425,0.045637853,0.14382966,0.34101883,0.16464646,0.061948106,0.030815724,0.2984772,55,0.0
606,rural,Otdar Meanchey,0.1909091,0.033016823,0.12009506,0.26172313,0.06666667,0.037598096,-0.013973226,0.14730656,55,0.0
607,rural,Otdar Meanchey,0.3249476,0.03018769,0.26020145,0.38969374,0.2379455,0.05844199,0.112599894,0.36329108,53,0.0
608,rural,Otdar Meanchey,0.17171718,0.029033799,0.10944587,0.23398848,0.027272727,0.027773654,-0.032295838,0.08684129,55,0.0
609,rural,Otdar Meanchey,0.2798354,0.047745865,0.17668673,0.38298407,0.1388889,0.07011173,-0.01257828,0.29035607,58,6.896549463272095
610,rural,Otdar Meanchey,0.22058824,0.034481343,0.1466331,0.29454336,0.08905229,0.043060604,-0.0033035225,0.1814081,68,0.0
611,rural,Otdar Meanchey,0.23188406,0.046242226,0.13270435,0.33106378,0.13768116,0.06379171,0.00086156465,0.27450076,46,0.0
612,rural,Otdar Meanchey,0.17933723,0.049550455,0.07228998,0.2863845,0.09746589,0.06137789,-0.035132986,0.23006476,59,3.389829397201538
613,rural,Otdar Meanchey,0.15038314,0.029307986,0.08706709,0.21369919,0.01724138,0.01765126,-0.020891849,0.055374607,58,0.0
614,rural,Otdar Meanchey,0.15190972,0.025738489,0.09670616,0.2071133,0.036458336,0.02606518,-0.019445919,0.09236258,64,0.0
615,rural,Otdar Meanchey,0.3591954,0.043905757,0.26502693,0.4533639,0.24137932,0.07283618,0.085161254,0.3975974,58,0.0
616,rural,Otdar Meanchey,0.18703704,0.04297253,0.09487013,0.27920395,0.07777778,0.051021315,-0.03165206,0.18720762,60,0.0
617,urban,Otdar Meanchey,0.09876543,0.032117832,0.029879536,0.16765133,0.037037037,0.03540958,-0.03890896,0.11298303,63,0.0
618,urban,Otdar Meanchey,0.22126438,0.029215425,0.15860352,0.28392524,0.09099617,0.043123126,-0.001493735,0.18348607,58,0.0
619,urban,Otdar Meanchey,0.23371649,0.030553835,0.16818503,0.29924795,0.107279696,0.04553961,0.009606946,0.20495245,58,0.0
620,urban,Otdar Meanchey,0.30503145,0.034588482,0.23084654,0.37921637,0.20754717,0.059928555,0.079013206,0.33608115,53,0.0
621,urban,Otdar Meanchey,0.11293261,0.024628498,0.060109735,0.16575548,0.021857925,0.021961736,-0.025245313,0.06896116,61,0.0
622,urban,Otdar Meanchey,0.21734893,0.047392506,0.11570212,0.31899574,0.12768032,0.05845976,0.002296604,0.25306404,57,0.0
623,urban,Otdar Meanchey,0.10136452,0.01989796,0.058687646,0.1440414,0.0,,,,57,0.0
624,rural,Otdar Meanchey,0.28947368,0.03454564,0.21484236,0.36410502,0.16276804,0.061495107,0.029915936,0.29562014,57,0.0
625,rural,Otdar Meanchey,0.2701525,0.029611649,0.20618044,0.3341246,0.1416122,0.05110352,0.03120976,0.25201464,51,0.0
626,rural,Otdar Meanchey,0.20056498,0.03292571,0.1294333,0.27169666,0.073446326,0.049930073,-0.034421038,0.1813137,59,0.0
627,rural,Otdar Meanchey,0.17816092,0.028730324,0.11609283,0.24022901,0.020114943,0.020599425,-0.02438741,0.0646173,58,0.0
628,rural,Otdar Meanchey,0.36398467,0.02035204,0.3203339,0.40763545,0.3256705,0.045672014,0.22771378,0.42362723,58,0.0
629,rural,Otdar Meanchey,0.3134172,0.0339726,0.23939726,0.38743713,0.20545074,0.06623554,0.061135888,0.3497656,53,0.0
630,rural,Kampot & Kep,0.23897707,0.04316158,0.1464047,0.33154947,0.14814815,0.063944206,0.011001476,0.28529483,63,0.0
631,rural,Kampot & Kep,0.26060608,0.044364434,0.16545382,0.3557583,0.16363637,0.060859285,0.03310619,0.29416656,55,0.0
632,rural,Kampot & Kep,0.19005848,0.031275038,0.1229802,0.25713676,0.05945419,0.04252835,-0.031760048,0.15066843,57,0.0
633,rural,Kampot & Kep,0.23039216,0.048060324,0.12731302,0.3334713,0.10130719,0.065347984,-0.03885029,0.24146467,68,0.0
634,rural,Kampot & Kep,0.20940171,0.05033912,0.101435035,0.3173684,0.067307696,0.05752292,-0.056066692,0.19068208,52,0.0
635,rural,Kampot & Kep,0.27419356,0.060866855,0.1426987,0.4056884,0.20430109,0.079230085,0.033134885,0.3754673,62,0.0
636,rural,Kampot & Kep,0.24945535,0.03380336,0.17580415,0.32310653,0.12091503,0.053485844,0.004379395,0.23745067,51,0.0
637,urban,Kampot & Kep,0.16218638,0.04071818,0.074854575,0.2495182,0.09587814,0.048371498,-0.007868408,0.19962469,62,0.0
638,urban,Kampot & Kep,0.13333334,0.045005966,0.03680514,0.22986153,0.105050504,0.047408268,0.0033698897,0.20673113,55,0.0
639,urban,Kampot & Kep,0.19298247,0.0459071,0.09452152,0.2914434,0.1423002,0.052971497,0.028687637,0.25591275,57,0.0
640,urban,Kampot & Kep,0.20505051,0.046161324,0.106044315,0.3040567,0.0888889,0.054963928,-0.028997006,0.2067748,55,0.0
641,urban,Kampot & Kep,0.14186509,0.039299324,0.05696406,0.22676611,0.05357143,0.041333314,-0.035723772,0.14286663,59,5.084747076034546
642,urban,Kampot & Kep,0.09016394,0.024103126,0.038467873,0.14186,0.012750455,0.013281066,-0.015734598,0.04123551,61,0.0
643,urban,Kampot & Kep,0.102182545,0.032578673,0.0318006,0.17256448,0.029761905,0.029298376,-0.033533387,0.0930572,60,6.666666269302368
644,urban,Kampot & Kep,0.12989046,0.028190756,0.068988025,0.19079289,0.027386542,0.027488947,-0.031999715,0.0867728,71,0.0
645,urban,Kampot & Kep,0.15714286,0.022436388,0.1090216,0.20526412,0.023809524,0.02381126,-0.02726055,0.074879594,70,0.0
646,urban,Kampot & Kep,0.20440252,0.02373096,0.1531349,0.25567013,0.027253669,0.020093268,-0.016155196,0.070662536,53,0.0
647,urban,Kampot & Kep,0.12307692,0.03137423,0.055785894,0.19036795,0.035897437,0.026250046,-0.02040331,0.092198186,65,0.0
648,urban,Kampot & Kep,0.23258004,0.03988972,0.14640355,0.31875655,0.14971752,0.054157306,0.032717776,0.26671726,59,0.0
649,urban,Kampot & Kep,0.2,0.036452193,0.12181783,0.27818218,0.11282051,0.04969548,0.00623431,0.21940672,65,0.0
650,urban,Kampot & Kep,0.21851853,0.04011203,0.13186175,0.3051753,0.1,0.051540375,-0.011346211,0.21134621,66,9.090906381607056
651,urban,Kampot & Kep,0.15038314,0.030031526,0.08495007,0.21581623,0.03448276,0.026226183,-0.022659186,0.09162471,58,0.0
652,urban,Kampot & Kep,0.16468254,0.026478615,0.10789156,0.22147353,0.04761905,0.02903279,-0.01465009,0.10988819,56,0.0
653,urban,Kampot & Kep,0.1627907,0.036955208,0.082272224,0.24330918,0.045219637,0.043480366,-0.04951594,0.13995522,43,0.0
654,urban,Kampot & Kep,0.17030966,0.04102637,0.080920875,0.25969845,0.071949,0.04792217,-0.032464445,0.17636244,61,0.0
655,urban,Battambang & Pailin,0.030000001,0.016359368,-0.005342268,0.06534227,0.0,,,,55,9.090906381607056
656,urban,Battambang & Pailin,0.08928572,0.032431576,0.019221555,0.15934987,0.027777778,0.027929986,-0.032561287,0.08811685,59,5.084747076034546
657,urban,Battambang & Pailin,0.1965812,0.053859334,0.081064425,0.312098,0.11111112,0.06325447,-0.024556221,0.24677846,65,0.0
658,urban,Battambang & Pailin,0.13703704,0.020466344,0.093141094,0.18093298,0.025925927,0.019324396,-0.015520782,0.067372635,60,0.0
659,urban,Battambang & Pailin,0.1325536,0.027656566,0.073236175,0.19187105,0.0,,,,57,0.0
660,urban,Battambang & Pailin,0.14788733,0.02421459,0.0959522,0.19982246,0.028951487,0.021476058,-0.017110078,0.07501305,71,0.0
661,urban,Battambang & Pailin,0.07734205,0.030463265,0.010968296,0.1437158,0.03050109,0.03068523,-0.03635628,0.09735846,58,12.068963050842285
662,urban,Battambang & Pailin,0.28907722,0.037080705,0.20954701,0.36860743,0.14689265,0.062147874,0.013598725,0.2801866,59,0.0
663,urban,Battambang & Pailin,0.083333336,0.036198765,0.005694706,0.16097197,0.03888889,0.037630092,-0.04181963,0.119597405,60,0.0
664,urban,Battambang & Pailin,0.1594203,0.03964811,0.07215539,0.24668519,0.042270534,0.041281935,-0.048590392,0.13313146,57,19.298243522644043
665,urban,Battambang & Pailin,0.13709678,0.02395651,0.085715175,0.18847838,0.005376344,0.005689603,-0.00682664,0.017579328,62,0.0
666,rural,Battambang & Pailin,0.07966457,0.024602398,0.02651432,0.13281482,0.0,,,,57,7.01754093170166
667,rural,Battambang & Pailin,0.24329503,0.039247867,0.15850516,0.3280849,0.112068966,0.05551465,-0.0078631425,0.23200108,62,6.451612710952759
668,rural,Battambang & Pailin,0.20854701,0.03319179,0.13735771,0.2797363,0.07863248,0.04348215,-0.014627461,0.17189242,65,0.0
669,rural,Battambang & Pailin,0.12745099,0.031708308,0.058949348,0.19595262,0.04248366,0.02884965,-0.01984222,0.104809545,53,3.7735819816589355
670,rural,Battambang & Pailin,0.27199075,0.037720144,0.19108908,0.3528924,0.17592593,0.061104123,0.04487062,0.30698124,48,0.0
671,rural,Battambang & Pailin,0.13626835,0.024523837,0.08328782,0.18924887,0.031446543,0.02601204,-0.024749054,0.08764214,58,8.620691299438477
672,urban,Battambang & Pailin,0.10954617,0.032875307,0.039035648,0.18005669,0.028169014,0.028635344,-0.033247687,0.089585714,71,0.0
673,urban,Battambang & Pailin,0.16478343,0.034355354,0.091098525,0.23846833,0.042372882,0.031242969,-0.02463662,0.10938238,59,0.0
674,urban,Battambang & Pailin,0.13968255,0.03897934,0.05608017,0.22328492,0.044444446,0.04255119,-0.046818778,0.13570766,35,0.0
675,urban,Battambang & Pailin,0.12619048,0.042371243,0.035313196,0.21706776,0.082539685,0.044283174,-0.01243828,0.17751765,70,0.0
676,urban,Battambang & Pailin,0.08956916,0.030353397,0.0244676,0.15467073,0.0,,,,49,0.0
677,urban,Battambang & Pailin,0.32118058,0.05311607,0.20725793,0.4351032,0.2699653,0.06752555,0.12513739,0.4147932,64,0.0
678,rural,Battambang & Pailin,0.16868688,0.056521613,0.046579357,0.2907944,0.08585859,0.06061433,-0.0450907,0.21680789,59,6.779658794403076
679,rural,Battambang & Pailin,0.25520834,0.023584008,0.20425819,0.30615848,0.1328125,0.048736695,0.027523272,0.23810174,67,4.477614164352417
680,urban,Kampong Cham,0.18604651,0.026233086,0.12888953,0.2432035,0.03875969,0.03731609,-0.042545088,0.12006447,46,6.521737575531006
681,urban,Kampong Cham,0.19814815,0.04886869,0.09167243,0.30462387,0.06851852,0.050191324,-0.040838983,0.17787603,70,14.28571343421936
682,rural,Kampong Cham,0.18361583,0.04337955,0.089099914,0.27813175,0.037664786,0.038204625,-0.045575947,0.12090552,59,0.0
683,rural,Kampong Cham,0.25573194,0.047670655,0.15274574,0.35871813,0.18342152,0.056884892,0.06052918,0.30631387,63,0.0
684,rural,Kampong Cham,0.26276276,0.04000361,0.17471541,0.3508101,0.07957958,0.06439789,-0.06215921,0.22131836,37,0.0
685,rural,Kampong Cham,0.2170782,0.03185094,0.14697474,0.28718165,0.08539095,0.04826124,-0.020831324,0.19161323,54,0.0
686,rural,Kampong Cham,0.22525254,0.03943766,0.14005265,0.3104524,0.08686869,0.04772668,-0.016238531,0.1899759,57,3.50877046585083
687,rural,Kampong Cham,0.26489535,0.0642063,0.12718652,0.40260416,0.19243157,0.07366329,0.034439534,0.3504236,69,0.0
688,urban,Kampong Cham,0.12037037,0.043941885,0.024629232,0.21611151,0.043209877,0.042090178,-0.048496746,0.1349165,60,10.000002384185791
689,rural,Kampong Cham,0.16959065,0.03197409,0.10051483,0.23866646,0.030701755,0.030737715,-0.03570304,0.09710655,38,0.0
690,rural,Kampong Cham,0.23484848,0.030353548,0.16974661,0.2999504,0.07912458,0.04586062,-0.019236661,0.17748582,66,0.0
691,rural,Kampong Cham,0.27555555,0.034925792,0.20010297,0.35100815,0.19111112,0.059919264,0.06166342,0.32055882,50,0.0
692,rural,Kampong Cham,0.16005291,0.030516183,0.09412671,0.22597912,0.0,,,,42,0.0
693,rural,Kampong Cham,0.15993266,0.030147044,0.09527368,0.22459164,0.030303031,0.029679464,-0.033353087,0.09395915,66,0.0
694,rural,Kampong Cham,0.21589312,0.030423492,0.15016715,0.28161907,0.0766526,0.04476697,-0.020060552,0.17336576,79,0.0
695,rural,Kampong Cham,0.20803782,0.045058396,0.10986402,0.30621165,0.12647754,0.054781478,0.0071189604,0.24583612,49,4.081630706787109
696,rural,Kampong Cham,0.17735043,0.029060014,0.11457009,0.24013077,0.044871796,0.031203333,-0.022538908,0.1122825,52,0.0
697,rural,Kampong Cham,0.2837607,0.046472862,0.18408632,0.38343507,0.21538463,0.06285518,0.08057368,0.3501956,65,0.0
698,rural,Kampong Cham,0.17272727,0.031068515,0.10560783,0.23984672,0.032323234,0.025644895,-0.023079194,0.08772566,55,0.0
699,rural,Kampong Cham,0.24305557,0.03140812,0.17462315,0.31148797,0.072916664,0.047766067,-0.031156652,0.17698999,53,9.433960914611816
700,rural,Kampong Cham,0.289899,0.048044484,0.1841538,0.3956442,0.18787879,0.06835154,0.03743808,0.3383195,55,0.0
