clust_no,area,region,mpi_0,mpi_0_SE,mpi_0_loCI,mpi_0_upCI,mpi_3,mpi_3_SE,mpi_3_loCI,mpi_3_upCI,tot_samp_ppl,pct_samp_ppl_mis
419,rural,Mondul Kiri,0.7343751,0.035416503,0.6564239,0.8123263,0.7343751,0.035416503,0.6564239,0.8123263,64,0.0
420,rural,Mondul Kiri,0.7156864,0.047732126,0.61256737,0.81880534,0.7156864,0.047732126,0.61256737,0.81880534,85,0.0
421,rural,Mondul Kiri,0.5878137,0.049616814,0.4786078,0.6970196,0.5698925,0.06000382,0.43782502,0.7019601,62,0.0
422,rural,Mondul Kiri,0.7021606,0.03083484,0.6367937,0.7675275,0.7021606,0.03083484,0.6367937,0.7675275,108,0.0
423,urban,Ratanak Kiri,0.44771245,0.101290196,0.19986428,0.69556063,0.38398695,0.13919325,0.043393347,0.7245806,34,0.0
424,urban,Ratanak Kiri,0.32582584,0.089059286,0.10790562,0.54374605,0.23423424,0.11963098,-0.058492217,0.52696073,43,13.953489065170288
425,urban,Ratanak Kiri,0.33159724,0.057221897,0.18450366,0.4786908,0.2986111,0.07712101,0.10036525,0.496857,32,0.0
426,urban,Ratanak Kiri,0.4064815,0.06507505,0.2592715,0.5536915,0.32592595,0.10104101,0.0973553,0.5544966,60,0.0
427,urban,Ratanak Kiri,0.63817674,0.05259456,0.51381034,0.7625431,0.63817674,0.05259456,0.51381034,0.7625431,39,0.0
428,rural,Ratanak Kiri,0.8020835,0.03462714,0.7266374,0.8775295,0.8020835,0.03462714,0.7266374,0.8775295,80,0.0
429,rural,Ratanak Kiri,0.79812217,0.043293267,0.70283437,0.89341,0.79812217,0.043293267,0.70283437,0.89341,71,0.0
430,rural,Ratanak Kiri,0.7500001,0.044376723,0.65331155,0.8466887,0.7500001,0.044376723,0.65331155,0.8466887,62,0.0
431,rural,Ratanak Kiri,0.78231305,0.050869353,0.6578402,0.90678585,0.78231305,0.050869353,0.6578402,0.90678585,49,0.0
432,rural,Ratanak Kiri,0.73821557,0.040130716,0.65151846,0.8249127,0.73821557,0.040130716,0.65151846,0.8249127,66,0.0
433,rural,Ratanak Kiri,0.57821643,0.050528698,0.46905583,0.68737704,0.55043864,0.0658626,0.40815115,0.69272614,76,0.0
434,rural,Ratanak Kiri,0.49298248,0.046581257,0.39423463,0.59173036,0.4777778,0.051148996,0.3693468,0.5862088,95,0.0
435,rural,Ratanak Kiri,0.7790699,0.02974162,0.71426845,0.8438713,0.7790699,0.02974162,0.71426845,0.8438713,86,0.0
436,rural,Ratanak Kiri,0.8217056,0.035887998,0.74351233,0.89989877,0.8217056,0.035887998,0.74351233,0.89989877,91,5.494505167007446
437,rural,Ratanak Kiri,0.67917925,0.040930193,0.59241116,0.7659474,0.67917925,0.040930193,0.59241116,0.7659474,117,5.128204822540283
438,rural,Ratanak Kiri,0.8788708,0.042979497,0.77724046,0.9805012,0.8788708,0.042979497,0.77724046,0.9805012,71,14.084506034851074
439,rural,Ratanak Kiri,0.7582161,0.04067879,0.66958463,0.84684753,0.7582161,0.04067879,0.66958463,0.84684753,71,0.0
440,rural,Ratanak Kiri,0.80511475,0.03176946,0.73589504,0.87433445,0.80511475,0.03176946,0.73589504,0.87433445,63,0.0
441,rural,Ratanak Kiri,0.64779884,0.043245763,0.55655825,0.7390394,0.62683445,0.05278298,0.5154721,0.7381968,106,0.0
442,rural,Ratanak Kiri,0.7335602,0.044902895,0.63001394,0.83710647,0.7335602,0.044902895,0.63001394,0.83710647,49,0.0
443,rural,Ratanak Kiri,0.82595885,0.03301429,0.7546358,0.8972819,0.82595885,0.03301429,0.7546358,0.8972819,113,0.0
444,urban,Siem Reap,0.21944445,0.030493246,0.14105907,0.29782984,0.0,,,,40,0.0
445,urban,Siem Reap,0.30123457,0.087592475,0.08690353,0.51556563,0.22839507,0.10984981,-0.04039772,0.49718788,45,0.0
446,urban,Siem Reap,0.41891897,0.105678424,0.14726391,0.690574,0.30030033,0.15306817,-0.09317392,0.6937746,37,0.0
447,urban,Siem Reap,0.22222224,0.08071291,0.031366542,0.41307795,0.090579726,0.09314842,-0.12968129,0.31084076,46,0.0
448,urban,Siem Reap,0.6164022,0.049645636,0.50191915,0.7308852,0.6164022,0.049645636,0.50191915,0.7308852,63,0.0
449,rural,Siem Reap,0.40592596,0.055657834,0.28342387,0.528428,0.33629632,0.082136214,0.15551572,0.5170769,75,0.0
450,rural,Siem Reap,0.52745855,0.03087762,0.46075147,0.59416556,0.50830144,0.045823984,0.40930474,0.60729814,87,0.0
451,rural,Siem Reap,0.7254903,0.036514178,0.6466062,0.8043744,0.7254903,0.036514178,0.6466062,0.8043744,68,0.0
452,rural,Siem Reap,0.857143,0.044295147,0.66655636,1.0477296,0.857143,0.044295147,0.66655636,1.0477296,21,0.0
453,rural,Siem Reap,0.6903795,0.027697092,0.6305436,0.7502154,0.6836044,0.031643268,0.6152433,0.7519655,88,6.818181276321411
454,rural,Siem Reap,0.6082863,0.073071174,0.43978387,0.7767888,0.6082863,0.073071174,0.43978387,0.7767888,63,6.34920597076416
455,rural,Siem Reap,0.66759264,0.06203358,0.53105766,0.80412763,0.66759264,0.06203358,0.53105766,0.80412763,60,0.0
456,rural,Siem Reap,0.6552512,0.05732076,0.5290891,0.7814134,0.6552512,0.05732076,0.5290891,0.7814134,73,0.0
457,rural,Siem Reap,0.7434843,0.03522245,0.6679397,0.819029,0.7434843,0.03522245,0.6679397,0.819029,81,0.0
458,rural,Siem Reap,0.6414142,0.054241747,0.52580065,0.75702775,0.6298702,0.060696106,0.5004995,0.75924087,77,0.0
459,rural,Siem Reap,0.59425724,0.05550232,0.47595683,0.7125576,0.59425724,0.05550232,0.47595683,0.7125576,89,0.0
460,rural,Siem Reap,0.44563922,0.056255322,0.32638326,0.56489515,0.3596177,0.08246545,0.18479878,0.53443664,93,0.0
461,rural,Siem Reap,0.76222235,0.035809282,0.68589664,0.838548,0.76222235,0.035809282,0.68589664,0.838548,100,0.0
462,rural,Siem Reap,0.6464053,0.030227765,0.5815732,0.71123743,0.6464053,0.030227765,0.5815732,0.71123743,85,0.0
463,rural,Siem Reap,0.5433146,0.04578406,0.44572815,0.64090097,0.5122411,0.062465474,0.3790991,0.6453831,118,0.0
464,rural,Siem Reap,0.48490342,0.056022704,0.36387372,0.6059331,0.43659425,0.08262109,0.25810224,0.61508626,92,0.0
465,rural,Siem Reap,0.41993466,0.033160876,0.34829494,0.49157438,0.37091506,0.056672208,0.24848218,0.4933479,68,0.0
466,rural,Siem Reap,0.5294118,0.053677626,0.41344833,0.64537525,0.5163399,0.057890683,0.3912747,0.6414051,85,0.0
467,rural,Siem Reap,0.684568,0.04309474,0.5906726,0.77846336,0.684568,0.04309474,0.5906726,0.77846336,90,0.0
468,rural,Siem Reap,0.7303524,0.028552616,0.6686682,0.7920366,0.7303524,0.028552616,0.6686682,0.7920366,82,0.0
469,urban,Otdar Meanchey,0.41269842,0.076488055,0.21607962,0.60931724,0.31746033,0.12264422,0.0021933243,0.6327273,49,0.0
470,rural,Otdar Meanchey,0.6491886,0.043499567,0.5558913,0.7424859,0.6491886,0.043499567,0.5558913,0.7424859,89,0.0
471,rural,Otdar Meanchey,0.5461539,0.03628859,0.46628323,0.62602454,0.5461539,0.03628859,0.46628323,0.62602454,65,0.0
